epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,assignment_history_cleared,assignment_arc_slips,assignment_arc_slip_ids,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,n_respawn_position_seeds,n_respawn_history_seeds,n_respawn_assignment_candidates,respawn_oracle_min_error_m,respawn_oracle_rank,completion_shadow_candidates,completion_shadow_oracle_min_error_m,position_shadow_candidates,position_shadow_oracle_min_error_m,subset_shadow_candidates,subset_shadow_oracle_min_error_m,arc_shadow_candidates,arc_shadow_oracle_min_error_m,arc_shadow_oracle_rank,respawn_excluded_satellite,n_dd_pr,n_dd_cp
181,553836.2000000477,-3811470.01414231,3566805.58588379,3652666.0946779614,0,0,0,0,0,1,1,1.4479453931906079,5.0856212255675555,8.26328948934378,19,1,0.1302654067284061,3.909997348660112,3.478369161566887,0,,0.0,0.0,0,nan,0,0,,1,0.007280357998938462,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.10255241100221425,1,3.496159202712165,0.40412504047445724,0.07684462880538138,10,1.453000457333945,5.068368258366262,3.909997348660112,1.079791469158277,nan,nan,0,0,0,,0.361464627910632,0,0495d0a68a8d8223,512,5.4177239631994105,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
182,553836.3999989033,-3811470.3718807334,3566805.6227375017,3652666.0573353483,0,0,0,0,0,1,1,1.4476886782498806,5.115593479547996,8.519488585058388,19,2,0.1302654067284061,4.093862800363508,3.6916323102052586,0,,0.0,0.0,0,nan,0,0,,1,0.007899780075465122,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.17660747622311296,1,3.710024945918024,0.40545143687474117,0.07775801051049588,10,1.452813184533298,5.097762890707851,4.093862800363508,1.103650178408427,nan,nan,0,0,0,,0.3627901020178899,0,0495d0a68a8d8223,512,5.379328170063075,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
183,553836.5999999046,-3811470.7880433723,3566805.656280313,3652665.997618948,0,0,0,0,0,1,1,1.4475282713791036,5.127456185980297,8.761814019283616,19,3,0.1302654067284061,4.298836990706948,3.9129478465337844,0,,0.0,0.0,0,nan,0,0,,1,0.007082915508571796,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.38360634383258563,1,3.9315586927378727,0.40588773319130417,0.07809783342222423,10,1.4526237764053254,5.109436663695462,4.298836990706948,1.133195553484325,nan,nan,0,0,0,,0.3632950716862088,0,0495d0a68a8d8223,512,5.3648933374339025,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
184,553836.7999989986,-3811471.240296312,3566805.6763788345,3652665.8875884935,0,0,0,0,0,1,1,1.4474519508129204,5.13066244269966,8.984297062262753,19,4,0.1302654067284061,4.507567206460244,4.130382345163458,0,,0.0,0.0,0,nan,0,0,,1,0.010002397583416549,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4050093509421472,1,4.149000573572161,0.4065102556294903,0.07804872213240396,10,1.4525029713627882,5.11263432433907,4.507567206460244,1.1628915280469658,nan,nan,0,0,0,,0.36399894675355304,0,0495d0a68a8d8223,512,5.344877726478148,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
185,553837.0,-3811471.1321867257,3566805.020532759,3652665.048045897,0,0,0,0,0,1,1,1.4298813636429575,5.77576754958524,8.739895452178526,18,0,0.059649574053261115,3.706928963300558,3.2833500551174875,0,,0.0,0.0,0,nan,0,0,,1,0.006549067097863963,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.27680860497527865,1,3.2983780773985742,0.4156841858124341,0.0746216980383187,13,1.4354236385323063,5.761416794463188,3.706928963300558,1.0476351539322752,0.059649574053261115,0.6921808849583109,4,0,13,"C19@192039486,C21@192039486,C22@192039486,E04@190293673,E09@190293673,E31@190293673,E36@190293673,G10@190293673,G12@190293673,G15@190293673,G25@190293673,G28@190293673,G32@190293673",0.37084780801373163,0,0495d0a68a8d8223,512,5.106845834196445,8,12,1,440,13,12,128,0.4035904432589849,126,0,nan,0,nan,0,nan,0,nan,-1,,18,16
186,553837.2000000477,-3811471.536153029,3566804.8660424314,3652664.8337527113,0,0,0,0,0,1,1,1.429588530030654,5.812918077528216,8.798749433709412,18,1,0.059649574053261115,3.7140805438819338,3.307206324107202,0,,0.0,0.0,0,nan,0,0,,1,0.004231566529833759,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2438662688292208,1,3.321052392698155,0.4358155344127238,0.06625001341707186,13,1.434776926302833,5.799049731441252,3.7140805438819338,1.0534563734458915,nan,nan,0,0,0,,0.3927919552555496,0,0495d0a68a8d8223,512,4.561075406028906,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
187,553837.3999989033,-3811471.988791694,3566804.656074496,3652664.6492312504,0,0,0,0,0,1,1,1.4295800625867239,5.821690320907506,8.82640908304139,18,2,0.059649574053261115,3.7124140940803096,3.3113346789411526,0,,0.0,0.0,0,nan,0,0,,1,0.006048078048834621,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.228004125863538,1,3.325225473443185,0.43693107676964577,0.06598397179147604,13,1.434759542843586,5.807734639784325,3.7124140940803096,1.0652810612270611,nan,nan,0,0,0,,0.3940255922004431,0,0495d0a68a8d8223,512,4.5333030795704525,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
188,553837.5999999046,-3811472.4596249466,3566804.412137243,3652664.402035916,0,0,0,0,0,1,1,1.429510075491399,5.822352772659957,8.814395709881845,18,3,0.059649574053261115,3.7081553019276754,3.3028281092751266,0,,0.0,0.0,0,nan,0,0,,1,0.004324705213774174,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.24051143167033892,1,3.316620559814646,0.43776862082407336,0.06571647212037017,13,1.4346335118618376,5.808450265188427,3.7081553019276754,1.0785765427303338,nan,nan,0,0,0,,0.394982917008673,0,0495d0a68a8d8223,512,4.51203922330209,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
189,553837.7999989986,-3811472.948954458,3566804.1485699685,3652664.12001046,0,0,0,0,0,1,1,1.4294949226855347,5.823003958891915,8.802410496049836,18,4,0.059649574053261115,3.724756144699225,3.3144945450362107,0,,0.0,0.0,0,nan,0,0,,1,0.005195507418926771,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.25304733939464424,1,3.328182794015653,0.43784649713303603,0.06570072300157433,13,1.434611556971446,5.809099515124101,3.724756144699225,1.0921798870652077,nan,nan,0,0,0,,0.3950754967908034,0,0495d0a68a8d8223,512,4.510003662537315,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
190,553838.0,-3811473.400858441,3566803.6512107565,3652663.8937843777,0,0,0,0,0,1,1,1.3961213830499635,5.662426551979224,8.412587145628454,19,0,0.055135917062739785,3.5578092078939645,3.0683846145302773,0,,0.0,0.0,0,nan,0,0,,1,0.006410012638688369,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.23869004266814886,1,3.082508301758608,0.47152920818171434,0.06690313131877833,11,1.3970434250374848,5.649364725685855,3.5578092078939645,1.029718279614267,0.055135917062739785,0.3240978608489135,0,0,15,"C19@192039486,C21@192039486,C22@192039486,E04@190293673,E09@190293673,E31@190293673,E36@190293673,G10@190293673,G12@190293673,G24@190293673,G25@190293673,G28@190293673,G32@190293673,J02@190293673,J07@190293673",0.4285245090411195,0,0495d0a68a8d8223,512,3.9419955984672237,8,12,1,440,13,12,128,0.4216337790051998,6,0,nan,0,nan,0,nan,0,nan,-1,,19,15
191,553838.2000000477,-3811473.9294951134,3566803.255051186,3652663.660612985,0,0,0,0,0,1,1,1.3974635479964834,5.675459433563357,8.343082660236535,19,1,0.055135917062739785,3.5210223029125123,3.0116241612595434,0,,0.0,0.0,0,nan,0,0,,1,0.009839299922790085,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.24226108731770557,1,3.023307288523363,0.4965085873106993,0.054077736041139635,11,1.3978646021813979,5.664022374858226,3.5210223029125123,1.0353261299275098,nan,nan,0,0,0,,0.4549052099506035,0,0495d0a68a8d8223,512,3.5033568399340362,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
192,553838.3999989033,-3811474.474158754,3566802.7750047864,3652663.4687548866,0,0,0,0,0,1,1,1.3982336583195043,5.677679047015973,8.251586384683092,19,2,0.055135917062739785,3.4583867667308295,2.9334130206937186,0,,0.0,0.0,0,nan,0,0,,1,0.004584374846934377,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2575669892540043,1,2.9449105755702427,0.49764530466059187,0.05340270942933029,11,1.3985688596798267,5.666267901458427,3.4583867667308295,1.047227901092408,nan,nan,0,0,0,,0.45621801441997906,0,0495d0a68a8d8223,512,3.4836909215298095,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
193,553838.5999999046,-3811475.0235142596,3566802.230578476,3652663.299152193,0,0,0,0,0,1,1,1.3984225954920015,5.678173218178309,8.163803191399802,19,3,0.055135917062739785,3.3922772350084647,2.8587253579321765,0,,0.0,0.0,0,nan,0,0,,1,0.003955424463739141,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.29386607675008,1,2.8701589546217545,0.49756149501858987,0.05336971343051737,11,1.398733482506605,5.666745895796141,3.3922772350084647,1.060710327286877,nan,nan,0,0,0,,0.4561441919639567,0,0495d0a68a8d8223,512,3.484837744982244,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
194,553838.7999989986,-3811475.5915414966,3566801.6362085417,3652663.170854875,0,0,0,0,0,1,1,1.3984760420885378,5.678532755198673,8.083266922969692,19,4,0.055135917062739785,3.3276308601441613,2.7886057380233376,0,,0.0,0.0,0,nan,0,0,,1,0.0076717241646801475,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2502977184735531,1,2.7999977759834924,0.4974315307952997,0.053413530686163564,11,1.3987816967753535,5.667088953268321,3.3276308601441613,1.0745276402902655,nan,nan,0,0,0,,0.45600896168622346,0,0495d0a68a8d8223,512,3.4868794991078995,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
195,553839.0,-3811476.3373462083,3566801.087225709,3652663.392351419,0,0,0,0,0,1,1,0.7265253068600654,5.6465004561717365,7.721341135935944,19,0,0.04437860562556492,3.464890266520668,2.7665130056415395,0,,0.0,0.0,0,nan,0,0,,1,0.007033704003485277,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.44294633235600694,1,0.8152216470248949,0.08022084187054676,0.03880709125936451,4,2.7936174227181656,7.2309994086016705,3.464890266520668,1.0129440453883733,0.04437860562556492,0.3487962827525198,5,0,18,"C06@192039486,C13@192039486,C16@192039486,C19@192039486,C21@192039486,C22@192039486,E04@190293673,E09@190293673,E31@190293673,E36@190293673,G10@190293673,G12@190293673,G24@190293673,G25@190293673,G28@190293673,G32@190293673,J02@190293673,J07@190293673",0.07916666666666666,0,042f32f7418a68e7,198,13.2926541745449,8,12,1,312,13,12,0,0.44294633235600694,115,0,nan,0,nan,0,nan,0,nan,-1,,19,15
196,553839.2000000477,-3811476.978264595,3566800.450204135,3652663.3254909385,0,0,0,0,0,1,1,0.7461076890021546,5.633205257525552,7.672425896101207,19,1,0.04437860562556492,3.4602300782763526,2.742398923028814,0,,0.0,0.0,0,nan,0,0,,1,0.005379464449987659,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4138479563496636,1,0.7976082340845625,0.08018175560721548,0.03897465314711857,4,2.8177802817527358,7.219824980272697,3.4602300782763526,1.0187636433564544,nan,nan,0,0,0,,0.07911434220811177,0,042f32f7418a68e7,198,13.31014309287566,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
197,553839.3999989033,-3811477.6375063662,3566799.766257532,3652663.2860595253,0,0,0,0,0,1,1,0.7485099084766614,5.628911271161947,7.647288550538712,19,2,0.04437860562556492,3.446685709639301,2.7250672228239727,0,,0.0,0.0,0,nan,0,0,,1,0.011945014269948123,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4066795605315029,1,0.783908547532544,0.08023158153863733,0.03864773413681744,4,2.823294104791383,7.2169872143592855,3.446685709639301,1.0308866779839807,nan,nan,0,0,0,,0.0791810437718183,0,042f32f7418a68e7,198,13.287854580867807,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
198,553839.5999999046,-3811478.3218709286,3566799.0368336514,3652663.27045938,0,0,0,0,0,1,1,0.7500193851152088,5.627800082419208,7.624725230639617,19,3,0.04437860562556492,3.4266566392361657,2.7032033983384243,0,,0.0,0.0,0,nan,0,0,,1,0.010012625048116725,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.410707415699641,1,0.7670840160622737,0.08023892412955044,0.0385985528735121,4,2.8259577829044935,7.216425315235786,3.4266566392361657,1.044588531981833,nan,nan,0,0,0,,0.07919087323775272,0,042f32f7418a68e7,198,13.284574591622023,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
199,553839.7999989986,-3811479.0603560405,3566798.3049326013,3652663.2737814356,0,0,0,0,0,1,1,0.7496349238215306,5.627230589876618,7.643612130562249,19,4,0.04437860562556492,3.4528275140272133,2.7298888703145443,0,,0.0,0.0,0,nan,0,0,,1,0.009650923227044009,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3952004260048499,1,0.7906635096859101,0.08024394961575158,0.03856558294631485,4,2.8258958499136417,7.2159743865041435,3.4528275140272133,1.058618868788378,nan,nan,0,0,0,,0.07919760081470784,0,042f32f7418a68e7,198,13.28233034350909,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
