epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,assignment_history_cleared,assignment_arc_slips,assignment_arc_slip_ids,stale_generation_holdover_basins,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,n_respawn_position_seeds,n_respawn_history_seeds,n_respawn_assignment_candidates,respawn_oracle_min_error_m,respawn_oracle_rank,completion_shadow_candidates,completion_shadow_oracle_min_error_m,position_shadow_candidates,position_shadow_oracle_min_error_m,subset_shadow_candidates,subset_shadow_oracle_min_error_m,arc_shadow_candidates,arc_shadow_oracle_min_error_m,arc_shadow_oracle_rank,arc_shadow_compute_seconds,arc_completion_search_workspaces,respawn_excluded_satellite,n_dd_pr,n_dd_cp
175,553835.0,-3811468.9221727075,3566805.8889285713,3652666.7511459067,0,0,0,0,0,1,1,1.4706652878365873,3.942783532914454,6.8501941470861425,19,0,0.07947955307913723,3.8078952838316265,3.2565082621452843,0,,0.0,0.0,0,nan,0,0,,1,0.005828456337731166,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2163379821588378,1,3.2676927485300302,0.43051774935719256,0.058326243558161524,10,1.4733998528243184,3.9321174527135954,3.8078952838316265,1.0921800440234188,0.07947955307913723,0.7428734976749565,3,0,8,"C19@192039486,C22@192039486,E04@190293673,E36@190293673,G10@190293673,G15@190293673,G28@190293673,G32@190293673",0,0.39659746402533796,0,0495d0a68a8d8223,512,4.1459926933729445,8,12,1,440,13,12,128,0.22293467218161472,331,0,nan,0,nan,0,nan,128,1.9488690901101102,106,0.1785282999917399,1,,19,16
176,553835.2000000477,-3811469.14593144,3566805.8887803154,3652666.7461278667,0,0,0,0,0,1,1,1.464655514837388,4.019706373546094,7.09789012124363,19,1,0.07947955307913723,3.923234607812135,3.4118727562572757,0,,0.0,0.0,0,nan,0,0,,1,0.007705805944428907,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.14947711854164547,1,3.4243222455128173,0.4356630897152991,0.06102654502281043,10,1.4680832917294708,4.007702742804955,3.923234607812135,1.1012254354878293,nan,nan,0,0,0,,0,0.40018723672559725,0,0495d0a68a8d8223,512,4.072993057197301,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
177,553835.3999989033,-3811469.426497666,3566805.9428132623,3652666.7865170296,0,0,0,0,0,1,1,1.4627022959590876,4.047588107879732,7.366613282876145,19,2,0.07947955307913723,4.121643685872361,3.634295687567035,0,,0.0,0.0,0,nan,0,0,,1,0.009291111269735289,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.18706543289992458,1,3.6474036269749806,0.43534132256937136,0.06268742568938324,10,1.4663635565748416,4.03495705633755,4.121643685872361,1.124376975870655,nan,nan,0,0,0,,0,0.3996029765922006,0,0495d0a68a8d8223,512,4.084558577338512,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
178,553835.5999999046,-3811469.724018108,3566806.017251087,3652666.8257139185,0,0,0,0,0,1,1,1.461975523995457,4.058167003284021,7.6318468953995175,19,3,0.07947955307913723,4.342795068315257,3.874413070633791,0,,0.0,0.0,0,nan,0,0,,1,0.004230454903824049,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.33778386799568844,1,3.8877795688409145,0.43577105457228227,0.06322704029652747,10,1.4657117408100206,4.045317003867994,4.342795068315257,1.15654221137226,nan,nan,0,0,0,,0,0.4000301052888019,0,0495d0a68a8d8223,512,4.075995491034796,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
179,553835.7999989986,-3811470.054085611,3566806.104452153,3652666.8646822744,0,0,0,0,0,1,1,1.4616867926242694,4.062278349994711,7.908610218492271,19,4,0.07947955307913723,4.587383456620978,4.132614671719449,0,,0.0,0.0,0,nan,0,0,,1,0.005243092978873588,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4712819226975556,1,4.14609918096073,0.43565816736404894,0.06346572001275426,10,1.4654450504679153,4.049344522591024,4.587383456620978,1.18934885985337,nan,nan,0,0,0,,0,0.3999099977544633,0,0495d0a68a8d8223,512,4.078388302789356,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
180,553836.0,-3811469.7342828037,3566805.5704881656,3652666.157351709,0,0,0,0,0,1,1,1.4493585281273162,4.992322154452481,7.981830352750347,19,0,0.1302654067284061,3.788254931287446,3.3025806637629618,0,,0.0,0.0,0,nan,0,0,,1,0.00625001365530167,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.22210748848908016,1,3.3188820737896445,0.40115103038398753,0.07431313817678152,10,1.453775335285809,4.976603264025318,3.788254931287446,1.0694199344821425,0.1302654067284061,1.0123440031286453,4,0,8,"C19@192039486,C22@192039486,E31@190293673,E36@190293673,G10@190293673,G15@190293673,G28@190293673,G32@190293673",0,0.3593718516178828,0,0495d0a68a8d8223,512,5.47906797964737,8,12,1,440,13,12,128,0.5284024665565298,241,0,nan,0,nan,0,nan,128,0.7618736208818816,124,0.12503100000321865,1,,19,16
181,553836.2000000477,-3811470.01414231,3566805.58588379,3652666.0946779614,0,0,0,0,0,1,1,1.4479452231897614,5.085622621617342,8.26328948934378,19,1,0.1302654067284061,3.909997348660112,3.4783677651279317,0,,0.0,0.0,0,nan,0,0,,1,0.007280357998938462,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.10255241099251813,1,3.496178519479764,0.40268414909496275,0.07679611767676872,10,1.4530010386602805,5.068343414564761,3.909997348660112,1.079791469158277,nan,nan,0,0,0,,0,0.36010914267756833,0,0495d0a68a8d8223,512,5.456025197502712,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
182,553836.3999989033,-3811470.3718807334,3566805.6227375017,3652666.0573353483,0,0,0,0,0,1,1,1.4476882750600946,5.115594646079173,8.519488585058388,19,2,0.1302654067284061,4.093862800363508,3.691631092237862,0,,0.0,0.0,0,nan,0,0,,1,0.007899780075465122,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.17663851308835413,1,3.710046524621746,0.4039885430313196,0.07770634116808074,10,1.4528103571016682,5.097735399585537,4.093862800363508,1.103650178408427,nan,nan,0,0,0,,0,0.361416879453256,0,0495d0a68a8d8223,512,5.417753397665152,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
183,553836.5999999046,-3811470.7880433723,3566805.656280313,3652665.997618948,0,0,0,0,0,1,1,1.4475277219386569,5.127457278372065,8.761814019283616,19,3,0.1302654067284061,4.298836990706948,3.912946685248072,0,,0.0,0.0,0,nan,0,0,,1,0.007082915508571796,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.38358005004085743,1,3.931581909128941,0.40443153490249695,0.07804740952777058,10,1.4526192385779508,5.109407690130986,4.298836990706948,1.133195553484325,nan,nan,0,0,0,,0,0.36192719061844303,0,0495d0a68a8d8223,512,5.403028546445196,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
184,553836.7999989986,-3811471.240296312,3566805.6763788345,3652665.8875884935,0,0,0,0,0,1,1,1.4474513312091761,5.130663529788327,8.984297062262753,19,4,0.1302654067284061,4.507567206460244,4.1303811886265125,0,,0.0,0.0,0,nan,0,0,,1,0.010002397583416549,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4046336002081719,1,4.149024446231466,0.405060495850134,0.07799897922474845,10,1.4524977199669262,5.112604868709784,4.507567206460244,1.1628915280469658,nan,nan,0,0,0,,0,0.36263627999999065,0,0495d0a68a8d8223,512,5.382676469264641,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
185,553837.0,-3811471.1321867257,3566805.020532759,3652665.048045897,0,0,0,0,0,1,1,1.4298813705111835,5.775768747946564,8.739895452178526,18,0,0.059649574053261115,3.706928963300558,3.2833489069355317,0,,0.0,0.0,0,nan,0,0,,1,0.006549067097863963,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.27680861737536255,1,3.2983948536145533,0.4143940418961619,0.07474948240473533,13,1.4354497933239316,5.761405596616442,3.706928963300558,1.0476351539322752,0.059649574053261115,0.6921808849583109,4,0,13,"C19@192039486,C21@192039486,C22@192039486,E04@190293673,E09@190293673,E31@190293673,E36@190293673,G10@190293673,G12@190293673,G15@190293673,G25@190293673,G28@190293673,G32@190293673",0,0.3695136755685631,0,0495d0a68a8d8223,512,5.141862650820826,8,12,1,312,13,12,0,0.4886874338847203,111,0,nan,0,nan,0,nan,0,nan,-1,0.004878400010056794,0,,18,16
186,553837.2000000477,-3811471.536153029,3566804.8660424314,3652664.8337527113,0,0,0,0,0,1,1,1.429588550574808,5.812919110730285,8.798749433709412,18,1,0.059649574053261115,3.7140805438819338,3.307205330817288,0,,0.0,0.0,0,nan,0,0,,1,0.004231566529833759,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2438662828578469,1,3.3210446413400474,0.4342992579806589,0.0662405643339487,13,1.434784293534757,5.799054768167084,3.7140805438819338,1.0534563734458915,nan,nan,0,0,0,,0,0.39132399421552544,0,0495d0a68a8d8223,512,4.59392425480416,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
187,553837.3999989033,-3811471.988791694,3566804.656074496,3652664.6492312504,0,0,0,0,0,1,1,1.4295800875672664,5.821691307802348,8.82640908304139,18,2,0.059649574053261115,3.7124140940803096,3.311333723868527,0,,0.0,0.0,0,nan,0,0,,1,0.006048078048834621,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.22800414091374846,1,3.325217237061924,0.43540615205662636,0.06596951189701178,13,1.4347652616720852,5.807737671411314,3.7124140940803096,1.0652810612270611,nan,nan,0,0,0,,0,0.3925528824195679,0,0495d0a68a8d8223,512,4.565978986074625,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
188,553837.5999999046,-3811472.4596249466,3566804.412137243,3652664.402035916,0,0,0,0,0,1,1,1.4295101020141678,5.822353744685729,8.814395709881845,18,3,0.059649574053261115,3.7081553019276754,3.302827169807093,0,,0.0,0.0,0,nan,0,0,,1,0.004324705213774174,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.24051144597900329,1,3.316612020968965,0.4362414846945034,0.06569945685092708,13,1.4346381209399577,5.808453254613217,3.7081553019276754,1.0785765427303338,nan,nan,0,0,0,,0,0.3935097117449469,0,0495d0a68a8d8223,512,4.544513188125186,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
189,553837.7999989986,-3811472.948954458,3566804.1485699685,3652664.12001046,0,0,0,0,0,1,1,1.4294949497679568,5.823004926615878,8.802410496049836,18,4,0.059649574053261115,3.724756144699225,3.3144936166548304,0,,0.0,0.0,0,nan,0,0,,1,0.005195507418926771,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2530473524961031,1,3.3281741383487424,0.43631969689790906,0.06568361821428034,13,1.4346159401860497,5.809102322413729,3.724756144699225,1.0921798870652077,nan,nan,0,0,0,,0,0.3936026340498617,0,0495d0a68a8d8223,512,4.542449648506347,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
190,553838.0,-3811473.400858441,3566803.6512107565,3652663.8937843777,0,0,0,0,0,1,1,1.3961214108488627,5.662426847920629,8.412587145628454,19,0,0.055135917062739785,3.5578092078939645,3.0683843337208376,0,,0.0,0.0,0,nan,0,0,,1,0.006410012638688369,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.23869001850923194,1,3.0825735627498427,0.4704668618263833,0.06721240407963136,11,1.3970504194237994,5.649317752817046,3.5578092078939645,1.029718279614267,0.055135917062739785,0.3240978608489135,0,0,15,"C19@192039486,C21@192039486,C22@192039486,E04@190293673,E09@190293673,E31@190293673,E36@190293673,G10@190293673,G12@190293673,G24@190293673,G25@190293673,G28@190293673,G32@190293673,J02@190293673,J07@190293673",0,0.4273589659977047,0,0495d0a68a8d8223,512,3.9628312477120806,8,12,1,312,13,12,0,0.4862925012195231,109,0,nan,0,nan,0,nan,0,nan,-1,0.0033662999921943992,0,,19,15
191,553838.2000000477,-3811473.9294951134,3566803.255051186,3652663.660612985,0,0,0,0,0,1,1,1.3974635734263772,5.675459695761059,8.343082660236535,19,1,0.055135917062739785,3.5210223029125123,3.0116239150434634,0,,0.0,0.0,0,nan,0,0,,1,0.009839299922790085,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.24226109262088508,1,3.023317683695347,0.4954052469693308,0.05415992040046151,11,1.3978611282834907,5.664015190079307,3.5210223029125123,1.0353261299275098,nan,nan,0,0,0,,0,0.4538129068371471,0,0495d0a68a8d8223,512,3.519894015000995,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
192,553838.3999989033,-3811474.474158754,3566802.7750047864,3652663.4687548866,0,0,0,0,0,1,1,1.3982336833151676,5.677679300655486,8.251586384683092,19,2,0.055135917062739785,3.4583867667308295,2.9334127842843016,0,,0.0,0.0,0,nan,0,0,,1,0.004584374846934377,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.257566997304676,1,2.9449173857005984,0.49654645172413736,0.05347401070483274,11,1.3985658160215149,5.666260642407161,3.4583867667308295,1.047227901092408,nan,nan,0,0,0,,0,0.45513471881420353,0,0495d0a68a8d8223,512,3.499963928367446,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
193,553838.5999999046,-3811475.0235142596,3566802.230578476,3652663.299152193,0,0,0,0,0,1,1,1.3984226203376182,5.678173469104967,8.163803191399802,19,3,0.055135917062739785,3.3922772350084647,2.8587251256691535,0,,0.0,0.0,0,nan,0,0,,1,0.003955424463739141,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2938660859678757,1,2.8701653667744615,0.49646221791041867,0.053440769243202596,11,1.3987303634795447,5.666738039353885,3.3922772350084647,1.060710327286877,nan,nan,0,0,0,,0,0.4550599106569939,0,0495d0a68a8d8223,512,3.501133044554447,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
194,553838.7999989986,-3811475.5915414966,3566801.6362085417,3652663.170854875,0,0,0,0,0,1,1,1.3984760667807352,5.678533005335256,8.083266922969692,19,4,0.055135917062739785,3.3276308601441613,2.7886055080487613,0,,0.0,0.0,0,nan,0,0,,1,0.0076717241646801475,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.24923674335166782,1,2.8000042443790796,0.4963317057348986,0.05348542465149924,11,1.3987785643345028,5.667080627243549,3.3276308601441613,1.0745276402902655,nan,nan,0,0,0,,0,0.45492347688946283,0,0495d0a68a8d8223,512,3.5032061689680107,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
195,553839.0,-3811476.3373462083,3566801.087225709,3652663.392351419,0,0,0,0,0,1,1,0.7265253068600654,5.6465004561717365,7.721341135935944,19,0,0.04437860562556492,3.464890266520668,2.7665130056415395,0,,0.0,0.0,0,nan,0,0,,1,0.007033704003485277,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4429463189309878,1,0.8152216034422567,0.08022086567345317,0.038807510924977646,4,2.7936174580472573,7.230999414925343,3.464890266520668,1.0129440453883733,0.04437860562556492,0.3487962827525198,5,0,18,"C06@192039486,C13@192039486,C16@192039486,C19@192039486,C21@192039486,C22@192039486,E04@190293673,E09@190293673,E31@190293673,E36@190293673,G10@190293673,G12@190293673,G24@190293673,G25@190293673,G28@190293673,G32@190293673,J02@190293673,J07@190293673",0,0.07916666666666666,0,042f32f7418a68e7,198,13.292654017177655,8,12,1,312,13,12,0,0.4429463189309878,115,0,nan,0,nan,0,nan,0,nan,-1,0.00391729999682866,0,,19,15
196,553839.2000000477,-3811476.978264595,3566800.450204135,3652663.3254909385,0,0,0,0,0,1,1,0.7461076890021546,5.633205257525552,7.672425896101207,19,1,0.04437860562556492,3.4602300782763526,2.742398923028814,0,,0.0,0.0,0,nan,0,0,,1,0.005379464449987659,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4138479447360889,1,0.7976081870211836,0.08018177970903569,0.038975074790145524,4,2.8177803196705042,7.2198249906911025,3.4602300782763526,1.0187636433564544,nan,nan,0,0,0,,0,0.07911434220811177,0,042f32f7418a68e7,198,13.310142931106364,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
197,553839.3999989033,-3811477.6375063662,3566799.766257532,3652663.2860595253,0,0,0,0,0,1,1,0.7485099084766614,5.628911271161947,7.647288550538712,19,2,0.04437860562556492,3.446685709639301,2.7250672228239727,0,,0.0,0.0,0,nan,0,0,,1,0.011945014269948123,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.40667954995047517,1,0.7839084995865921,0.08023160525941173,0.03864815242109177,4,2.82329414309344,7.216987225315022,3.446685709639301,1.0308866779839807,nan,nan,0,0,0,,0,0.07918104377181834,0,042f32f7418a68e7,198,13.287854424697503,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
198,553839.5999999046,-3811478.3218709286,3566799.0368336514,3652663.27045938,0,0,0,0,0,1,1,0.7500193851152088,5.627800082419208,7.624725230639617,19,3,0.04437860562556492,3.4266566392361657,2.7032033983384243,0,,0.0,0.0,0,nan,0,0,,1,0.010012625048116725,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.41070740615994084,1,0.7670839670396632,0.08023894779417204,0.038598970660786866,4,2.825957822830677,7.216425328415474,3.4266566392361657,1.044588531981833,nan,nan,0,0,0,,0,0.07919087323775272,0,042f32f7418a68e7,198,13.28457443626697,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
199,553839.7999989986,-3811479.0603560405,3566798.3049326013,3652663.2737814356,0,0,0,0,0,1,1,0.7496349238215306,5.627230589876618,7.643612130562249,19,4,0.04437860562556492,3.4528275140272133,2.7298888703145443,0,,0.0,0.0,0,nan,0,0,,1,0.009650923227044009,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3952004155695791,1,0.790663461499688,0.08024397324194056,0.03856600039506233,4,2.825895888490264,7.215974398423562,3.4528275140272133,1.058618868788378,nan,nan,0,0,0,,0,0.07919760081470784,0,042f32f7418a68e7,198,13.282330188710556,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
