epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,assignment_history_cleared,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,n_respawn_position_seeds,n_respawn_history_seeds,n_respawn_assignment_candidates,respawn_oracle_min_error_m,respawn_oracle_rank,completion_shadow_candidates,completion_shadow_oracle_min_error_m,position_shadow_candidates,position_shadow_oracle_min_error_m,subset_shadow_candidates,subset_shadow_oracle_min_error_m,respawn_excluded_satellite,n_dd_pr,n_dd_cp
189,553837.7999989986,-3811472.948954458,3566804.1485699685,3652664.12001046,0,0,0,0,0,1,1,1.429494892367227,5.823002966379781,8.802410496049836,18,4,0.059649574053261115,3.724756144699225,3.3144954975116585,0,,0.0,0.0,0,nan,0,0,,1,0.005195507418926771,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.25304735333129036,1,3.328431718393431,0.43898626173230704,0.06641210021526973,13,1.4347066932311578,5.808853485856163,3.724756144699225,1.0921798870652077,nan,nan,0,0,0.3952518795138641,0,0495d0a68a8d8223,512,4.486680577566691,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
190,553838.0,-3811473.400858441,3566803.6512107565,3652663.8937843777,0,0,0,0,0,1,1,1.396121352812959,5.662426222417255,8.412587145628454,19,0,0.055135917062739785,3.5578092078939645,3.0683849305963906,0,,0.0,0.0,0,nan,0,0,,1,0.006410012638688369,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2386901515128121,1,3.0827278558768314,0.4713164947114236,0.06724184000614833,11,1.3970606933981584,5.649147198252915,3.5578092078939645,1.029718279614267,0.055135917062739785,0.3240978608489135,0,0,0.4275219987030784,0,0495d0a68a8d8223,512,3.9437606159580865,8,12,1,440,13,12,128,0.4208971459263755,122,0,nan,0,nan,0,nan,,19,15
191,553838.2000000477,-3811473.9294951134,3566803.255051186,3652663.660612985,0,0,0,0,0,1,1,1.3974635205896746,5.675459137867378,8.343082660236535,19,1,0.055135917062739785,3.5210223029125123,3.0116244430063634,0,,0.0,0.0,0,nan,0,0,,1,0.009839299922790085,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.24226109508529634,1,3.023544007751125,0.49648890998562684,0.05457516516094711,11,1.3978807021746682,5.663790834747808,3.5210223029125123,1.0353261299275098,nan,nan,0,0,0.4539842883011365,0,0495d0a68a8d8223,512,3.5026749011517713,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
192,553838.3999989033,-3811474.474158754,3566802.7750047864,3652663.4687548866,0,0,0,0,0,1,1,1.3982336314504056,5.677678760680904,8.251586384683092,19,2,0.055135917062739785,3.4583867667308295,2.933413291754402,0,,0.0,0.0,0,nan,0,0,,1,0.004584374846934377,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.25756700131373145,1,2.945147293854249,0.49763945146604177,0.05390633726134641,11,1.3985832982571997,5.666036333959229,3.4583867667308295,1.047227901092408,nan,nan,0,0,0.45530898343065174,0,0495d0a68a8d8223,512,3.4827982556196204,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
193,553838.5999999046,-3811475.0235142596,3566802.230578476,3652663.299152193,0,0,0,0,0,1,1,1.3984225689871146,5.678172934216073,8.163803191399802,19,3,0.055135917062739785,3.3922772350084647,2.858725624880626,0,,0.0,0.0,0,nan,0,0,,1,0.003955424463739141,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2938660905043637,1,2.8703947978017084,0.4975551287589713,0.05387362757280982,11,1.3987475160608112,5.66651444722034,3.3922772350084647,1.060710327286877,nan,nan,0,0,0.45523573574897486,0,0495d0a68a8d8223,512,3.483940067994747,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
194,553838.7999989986,-3811475.5915414966,3566801.6362085417,3652663.170854875,0,0,0,0,0,1,1,1.398476015693302,5.678532471831463,8.083266922969692,19,4,0.055135917062739785,3.3276308601441613,2.78860600297219,0,,0.0,0.0,0,nan,0,0,,1,0.0076717241646801475,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.25109776756521784,1,2.800232761598166,0.497423595463487,0.053917116486174435,11,1.3987956543247557,5.666857564385029,3.3276308601441613,1.0745276402902655,nan,nan,0,0,0.45509968937680484,0,0495d0a68a8d8223,512,3.485998309360533,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
195,553839.0,-3811476.3373462083,3566801.087225709,3652663.392351419,0,0,0,0,0,1,1,0.7265253068600654,5.6465004561717365,7.721341135935944,19,0,0.04437860562556492,3.464890266520668,2.7665130056415395,0,,0.0,0.0,0,nan,0,0,,1,0.007033704003485277,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4429463341738568,1,0.8151989709230621,0.08023283751494782,0.039023271396186575,4,2.7936357389529887,7.231002842639431,3.464890266520668,1.0129440453883733,0.04437860562556492,0.3487962827525198,5,1,0.07916666666666666,0,042f32f7418a68e7,211,13.292855378736414,8,12,1,312,13,12,0,0.4429463341738568,115,0,nan,0,nan,0,nan,,19,15
196,553839.2000000477,-3811476.978264595,3566800.450204135,3652663.3254909385,0,0,0,0,0,1,1,0.7461076890021546,5.633205257525552,7.672425896101207,19,1,0.04437860562556492,3.4602300782763526,2.742398923028814,0,,0.0,0.0,0,nan,0,0,,1,0.005379464449987659,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.41384795647240363,1,0.7975835314285185,0.08019390189136012,0.03919172322220464,4,2.817800115265298,7.219830474160346,3.4602300782763526,1.0187636433564544,nan,nan,0,0,0.07911434220811177,0,042f32f7418a68e7,211,13.310349925452376,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
197,553839.3999989033,-3811477.6375063662,3566799.766257532,3652663.2860595253,0,0,0,0,0,1,1,0.7485099084766614,5.628911271161947,7.647288550538712,19,2,0.04437860562556492,3.446685709639301,2.7250672228239727,0,,0.0,0.0,0,nan,0,0,,1,0.011945014269948123,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.40667955971987285,1,0.7838838124210271,0.08024353579200462,0.03886304981540794,4,2.8233138778110645,7.216992980934311,3.446685709639301,1.0308866779839807,nan,nan,0,0,0.07918104377181834,0,042f32f7418a68e7,211,13.288054254649678,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
198,553839.5999999046,-3811478.3218709286,3566799.0368336514,3652663.27045938,0,0,0,0,0,1,1,0.7500193851152088,5.627800082419208,7.624725230639617,19,3,0.04437860562556492,3.4266566392361657,2.7032033983384243,0,,0.0,0.0,0,nan,0,0,,1,0.010012625048116725,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4107074139781959,1,0.7670592217104073,0.08025085008433097,0.03881360440667061,4,2.8259775855611617,7.216431185874865,3.4266566392361657,1.044588531981833,nan,nan,0,0,0.07919087323775272,0,042f32f7418a68e7,211,13.284773223059322,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
199,553839.7999989986,-3811479.0603560405,3566798.3049326013,3652663.2737814356,0,0,0,0,0,1,1,0.7496349238215306,5.627230589876618,7.643612130562249,19,4,0.04437860562556492,3.4528275140272133,2.7298888703145443,0,,0.0,0.0,0,nan,0,0,,1,0.009650923227044009,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.39520042510934034,1,0.7906385941780467,0.08025585620214311,0.03878045744793273,4,2.8259156423634346,7.215980284321272,3.4528275140272133,1.058618868788378,nan,nan,0,0,0.07919760081470784,0,042f32f7418a68e7,211,13.282528263395317,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
