epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ddpr_snapshot_error_m,wls_error_m,ddpr_snapshot_accepted,ddpr_snapshot_initial_rms_m,ddpr_snapshot_final_rms_m,ddpr_snapshot_shift_m,tdcp_truth_displacement_error_m,doppler_truth_displacement_error_m,imu_truth_displacement_error_m,ddpr_snapshot_pair_exclusion_positions,ddpr_snapshot_pair_exclusion_oracle_error_m,trusted_fix_anchor_error_m,trusted_fix_anchor_age_epochs,trusted_fix_anchor_ecef_x,trusted_fix_anchor_ecef_y,trusted_fix_anchor_ecef_z,ddpr_snapshot_ecef_x,ddpr_snapshot_ecef_y,ddpr_snapshot_ecef_z,ddpr_guard_ecef_x,ddpr_guard_ecef_y,ddpr_guard_ecef_z,ambiguities_reset,assignment_history_cleared,assignment_arc_slips,assignment_arc_slip_ids,stale_generation_holdover_basins,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,n_respawn_position_seeds,n_respawn_history_seeds,n_respawn_assignment_candidates,respawn_oracle_min_error_m,respawn_oracle_rank,completion_shadow_candidates,completion_shadow_oracle_min_error_m,position_shadow_candidates,position_shadow_oracle_min_error_m,snapshot_loo_shadow_candidates,snapshot_loo_shadow_oracle_min_error_m,trusted_anchor_shadow_candidates,trusted_anchor_shadow_oracle_min_error_m,external_position_shadow_candidates,external_position_shadow_oracle_min_error_m,trusted_refinement_shadow_candidates,trusted_refinement_shadow_oracle_min_error_m,subset_shadow_candidates,subset_shadow_oracle_min_error_m,arc_shadow_candidates,arc_shadow_oracle_min_error_m,arc_shadow_oracle_rank,arc_shadow_compute_seconds,arc_completion_search_workspaces,respawn_excluded_satellite,widelane_candidate_pairs,widelane_fixed_pairs,widelane_dd_pairs,widelane_fix_rate,widelane_reason,n_dd_pr,n_dd_cp
212,177042.39999890327,-3961734.59857191,3349017.961458274,3698338.777966894,0,0,0,0,0,1,1,3.437251308248873,2.552995611592293,1.883775292473611,29,2,0.032556862803016416,1.0903708725087713,3.7654327970927377,0,,0.0,0.0,0,nan,0,0,,1,0.0035111971819776332,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.21374058087307676,1,3.7654327970927377,0.9945148938325513,0.0,1,3.437251308248873,2.552995611592293,1.0903708725087713,0.7174839271495224,nan,nan,nan,22.442434555634538,0,nan,nan,nan,0.007309279290509674,0.07433476608465443,nan,0,nan,1.1340086316321116,27,-3961734.3483715286,3349018.252506183,3698338.644053867,nan,nan,nan,-3961734.6018239474,3349018.99680939,3698338.594171915,0,0,0,,0,0.9945148938325513,2,1e6d090c4bab9a4d,128,1.0110596960144032,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
213,177042.59999990463,-3961734.167854653,3349017.7872203635,3698339.3677357845,0,1,0,0,0,1,1,3.443671682112122,2.558621123716095,1.864012251470645,29,3,0.032556862803016416,1.0722275062018831,3.7574473212384936,0,,0.0,0.0,0,nan,0,0,,1,0.0034139739988450256,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2152275152353837,1,3.7574473212384936,0.9962764056329424,0.0,1,3.443671682112122,2.558621123716095,1.0722275062018831,0.7370169165835856,nan,nan,nan,19.248916341269748,0,nan,nan,nan,0.007253636486352506,0.01749072447035005,nan,0,nan,1.1377186698822908,28,-3961733.918998976,3349018.104474843,3698339.238948804,nan,nan,nan,-3961734.1709771873,3349018.8235716787,3698339.184655454,0,0,0,,0,0.9962764056329424,3,1e6d090c4bab9a4d,128,1.007487975155187,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
214,177042.79999899864,-3961733.730013904,3349017.610218075,3698339.979997064,0,1,0,0,0,1,1,3.4456825072266333,2.5605025783501105,1.8643637887374604,29,4,0.032556862803016416,1.0658567300923745,3.766005409182186,0,,0.0,0.0,0,nan,0,0,,1,0.002847610195965899,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2155078828831927,1,3.766005409182186,0.9972673868021317,0.0,1,3.4456825072266333,2.5605025783501105,1.0658567300923745,0.7567656738697505,nan,nan,nan,21.980701754520087,0,nan,nan,nan,0.010594819807578908,0.018232520062172852,nan,0,nan,1.1360781773048574,29,-3961733.4845102928,3349017.924809191,3698339.852617554,nan,nan,nan,-3961733.733084487,3349018.646785984,3698339.797192302,0,0,0,,0,0.9972673868021317,4,1e6d090c4bab9a4d,128,1.0054868268903714,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
215,177043.0,-3961733.4137991513,3349017.459521686,3698340.650013701,0,0,0,0,0,1,1,3.432102972511365,2.5843354665064386,1.8092592642029912,27,0,0.007482648397251856,1.1746387079155463,3.736178516413876,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.19271408544123692,1,3.736178516413876,0.9132979800899907,0.0,1,3.432102972511365,2.5843354665064386,1.1746387079155463,0.6816479733108285,0.007482648397251856,1.802067679267697,0.48075521058467324,21.909302812592802,1,10.748001719361271,0.4162974957422225,21.865690034604885,nan,0.038540341661877024,nan,0,nan,0.48075521058467324,0,-3961732.7032023193,3349017.171233742,3698339.934076405,-3961732.7032023193,3349017.171233742,3698339.934076405,-3961733.320307356,3349018.3913363386,3698340.413001878,0,0,34,"C11@L1_E1_B1@192039486,C22@L5_E5A_B2A@254828049,C34@L1_E1_B1@192039486,C34@L5_E5A_B2A@254828049,C38@L1_E1_B1@192039486,C42@L1_E1_B1@192039486,C42@L5_E5A_B2A@254828049,C43@L1_E1_B1@192039486,C43@L5_E5A_B2A@254828049,C44@L1_E1_B1@192039486,C44@L5_E5A_B2A@254828049,E02@L1_E1_B1@190293673,E02@L5_E5A_B2A@254828049,E04@L1_E1_B1@190293673,E04@L5_E5A_B2A@254828049,E09@L1_E1_B1@190293673,E09@L5_E5A_B2A@254828049,E10@L1_E1_B1@190293673,E10@L5_E5A_B2A@254828049,E11@L1_E1_B1@190293673,E11@L5_E5A_B2A@254828049,E19@L5_E5A_B2A@254828049,E24@L1_E1_B1@190293673,E24@L5_E5A_B2A@254828049,E36@L5_E5A_B2A@254828049,G03@L5_E5A_B2A@254828049,G04@L5_E5A_B2A@254828049,G06@L1_E1_B1@190293673,G06@L5_E5A_B2A@254828049,G09@L1_E1_B1@190293673,G09@L5_E5A_B2A@254828049,G11@L5_E5A_B2A@254828049,G19@L1_E1_B1@190293673,G22@L1_E1_B1@190293673",0,0.9132979800899907,0,1e6d090c4bab9a4d,128,1.1987000715484037,8,12,1,336,14,12,0,0.18473865756170385,25,0,nan,24,0.18473865756170385,0,nan,168,0.18473865756170385,0,nan,0,nan,0,nan,0,nan,-1,0.015991299995221198,0,,0,0,0,0.0,disabled,27,42
216,177043.20000004768,-3961732.9738059067,3349017.2532907836,3698341.2970368788,0,0,0,0,0,1,1,3.4358984556514183,2.5965099105581433,1.7838928256450615,27,1,0.007482648397251856,1.1727419735366273,3.7342176375366116,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.19508975793685673,1,3.7342176375366116,0.9933811180779394,0.0,1,3.4358984556514183,2.5965099105581433,1.1727419735366273,0.6900138070589713,nan,nan,nan,17.844703136616392,0,nan,nan,nan,nan,0.06332602244202218,nan,0,nan,0.43538780563867413,1,-3961732.2056592833,3349016.9091883646,3698340.5678667706,nan,nan,nan,-3961732.85794279,3349018.1678461763,3698341.05681576,0,0,0,,0,0.9933811180779394,1,1e6d090c4bab9a4d,128,1.0133690248568048,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
217,177043.39999890327,-3961732.5180341504,3349017.037335907,3698341.9577126033,0,0,0,0,0,1,1,3.4388472201846776,2.601148270417062,1.7785424371894119,27,2,0.007482648397251856,1.1656454722786094,3.738257242489835,0,,0.0,0.0,0,nan,0,0,,1,0.0037042435206656073,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.19722541105595856,1,3.738257242489835,0.9963655180322574,0.0,1,3.4388472201846776,2.601148270417062,1.1656454722786094,0.7077249372976242,nan,nan,nan,17.611940034109672,0,nan,nan,nan,0.007216523202594793,0.004391644396003216,nan,0,nan,0.44143665794943054,2,-3961731.758523809,3349016.700222072,3698341.2314308668,nan,nan,nan,-3961732.402037848,3349017.950817111,3698341.71869451,0,0,0,,0,0.9963655180322574,2,1e6d090c4bab9a4d,128,1.0073084013836047,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
218,177043.59999990463,-3961732.0816725628,3349016.811802254,3698342.6397824083,0,1,0,0,0,1,1,3.439824584390337,2.6032255201409997,1.784221103648692,27,3,0.007482648397251856,1.174862507258931,3.7427676826618637,0,,0.0,0.0,0,nan,0,0,,1,0.17541050375023393,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.18862043024976388,1,3.7427676826618637,0.9977234991287054,0.0,1,3.439824584390337,2.6032255201409997,1.174862507258931,0.7275202546830793,nan,nan,nan,17.5139892802916,0,nan,nan,nan,0.48755134047844567,0.026741975759947214,nan,0,nan,0.8647087357556393,3,-3961731.4488924877,3349016.9315146036,3698342.004118734,nan,nan,nan,-3961731.9660375426,3349017.724439199,3698342.40125506,0,0,0,,0,0.9977234991287054,3,1e6d090c4bab9a4d,128,1.004568457926159,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
219,177043.79999899864,-3961731.6593571147,3349016.593392458,3698343.337462812,0,1,0,0,0,1,1,3.4416756299210816,2.605162966387606,1.8123345100123383,27,4,0.007482648397251856,1.2098704441558141,3.758440518263813,0,,0.0,0.0,0,nan,0,0,,1,0.007933673395691572,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.18013136762454862,1,3.758440518263813,0.9985141455978362,0.0,1,3.4416756299210816,2.605162966387606,1.2098704441558141,0.7475200250332106,nan,nan,nan,18.779059814443624,0,nan,nan,nan,0.035887533526626575,0.04784457660733075,nan,0,nan,0.8867750018048187,4,-3961731.022039121,3349016.715685439,3698342.703112751,nan,nan,nan,-3961731.543774626,3349017.5059602717,3698343.099039912,0,0,0,,0,0.9985141455978362,4,1e6d090c4bab9a4d,128,1.0029782915861012,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
220,177044.0,-3961731.200058515,3349016.3309722417,3698344.03213765,0,0,0,0,0,1,1,3.457434505876468,2.63183707720921,1.7216357955783301,29,0,0.009122242739379572,1.1968645658659212,3.74318185556001,0,,0.0,0.0,0,nan,0,0,,1,0.008593196657605278,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.18436248121219218,1,3.74318185556001,0.9149638153956119,0.0,1,3.457434505876468,2.63183707720921,1.1968645658659212,0.6699941032773853,0.009122242739379572,1.5318383835094251,0.3894121750291266,17.90229378569226,1,10.16822021376725,0.4899465512324986,18.160439473793293,0.012349403368672594,0.006534203187777619,nan,0,nan,0.3894121750291266,0,-3961730.227463167,3349015.8105322323,3698343.2238843534,-3961730.227463167,3349015.8105322323,3698343.2238843534,-3961731.0579616684,3349017.184203778,3698343.762351018,0,0,31,"C11@L1_E1_B1@192039486,C22@L5_E5A_B2A@254828049,C34@L1_E1_B1@192039486,C34@L5_E5A_B2A@254828049,C42@L1_E1_B1@192039486,C42@L5_E5A_B2A@254828049,C43@L1_E1_B1@192039486,C43@L5_E5A_B2A@254828049,C44@L1_E1_B1@192039486,C44@L5_E5A_B2A@254828049,E02@L5_E5A_B2A@254828049,E04@L1_E1_B1@190293673,E04@L5_E5A_B2A@254828049,E09@L1_E1_B1@190293673,E09@L5_E5A_B2A@254828049,E10@L1_E1_B1@190293673,E11@L1_E1_B1@190293673,E11@L5_E5A_B2A@254828049,E24@L1_E1_B1@190293673,E24@L5_E5A_B2A@254828049,E25@L5_E5A_B2A@254828049,E36@L1_E1_B1@190293673,E36@L5_E5A_B2A@254828049,G03@L1_E1_B1@190293673,G04@L1_E1_B1@190293673,G04@L5_E5A_B2A@254828049,G06@L1_E1_B1@190293673,G09@L1_E1_B1@190293673,G09@L5_E5A_B2A@254828049,G19@L1_E1_B1@190293673,G22@L1_E1_B1@190293673",0,0.9149638153956119,0,1e6d090c4bab9a4d,128,1.194345420007327,8,12,1,336,14,12,0,0.17232464615466056,25,0,nan,24,0.17232464615466056,0,nan,168,0.17232464615466056,0,nan,0,nan,0,nan,0,nan,-1,0.01752450002823025,0,,0,0,0,0.0,disabled,29,43
221,177044.20000004768,-3961730.7491270187,3349016.10593543,3698344.741568797,0,0,0,0,0,1,1,3.458124363804744,2.6366390225671372,1.7480227443305707,29,1,0.009122242739379572,1.2171991525853845,3.762795290077909,0,,0.0,0.0,0,nan,0,0,,1,0.003928016345572628,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.17886292003279433,1,3.762795290077909,0.9936230202132463,0.0,1,3.458124363804744,2.6366390225671372,1.2171991525853845,0.6784876247060009,nan,nan,nan,17.784704409300232,0,nan,nan,nan,0.003127088394781568,0.03905261087869783,nan,0,nan,0.39249212239507414,1,-3961729.755069984,3349015.5724522662,3698343.936846906,nan,nan,nan,-3961730.615151793,3349016.9608896077,3698344.477802982,0,0,0,,0,0.9936230202132463,1,1e6d090c4bab9a4d,128,1.0128759606245152,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
222,177044.39999890327,-3961730.3282178994,3349015.885255654,3698345.4763607155,0,0,0,0,0,1,1,3.459607746009526,2.6400135605958717,1.7938757615602194,29,2,0.009122242739379572,1.2699466258853485,3.786511458525883,0,,0.0,0.0,0,nan,0,0,,1,0.010029763757207866,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.20541819590966168,1,3.786511458525883,0.9963643904027271,0.0,1,3.459607746009526,2.6400135605958717,1.2699466258853485,0.6964880561628387,nan,nan,nan,15.956507034677795,0,nan,nan,nan,0.020165230467731724,0.07676281989505931,nan,0,nan,0.379410569575933,2,-3961729.3012635317,3349015.3252751143,3698344.670152559,nan,nan,nan,-3961730.198377789,3349016.7406744896,3698345.2148920363,0,0,0,,0,0.9963643904027271,2,1e6d090c4bab9a4d,128,1.0073107412669022,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
223,177044.59999990463,-3961729.90931349,3349015.6734274547,3698346.2236457355,0,1,0,0,0,1,1,3.461170260130749,2.6417836806084107,1.8504479950382557,29,3,0.009122242739379572,1.3369972105803993,3.8156394009817673,0,,0.0,0.0,0,nan,0,0,,1,0.006786320931242996,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.25078497899475616,1,3.8156394009817673,0.9977687445588498,0.0,1,3.461170260130749,2.6417836806084107,1.3369972105803993,0.7165927847060982,nan,nan,nan,15.124338888535622,0,nan,nan,nan,0.01483150194217572,0.07375203383248592,nan,0,nan,0.37068949844505156,3,-3961728.8322377754,3349015.08344341,3698345.41211901,nan,nan,nan,-3961729.779788329,3349016.5291698077,3698345.962557864,0,0,0,,0,0.9977687445588498,3,1e6d090c4bab9a4d,128,1.0044773772848754,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
224,177044.79999899864,-3961729.4973399234,3349015.482012816,3698346.9717447553,0,1,0,0,0,1,1,3.462643086135053,2.643183661308908,1.9341134473283002,29,4,0.009122242739379572,1.427499191227752,3.8691084025635987,0,,0.0,0.0,0,nan,0,0,,1,0.0057880098681744995,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3250407283410859,1,3.8691084025635987,0.9985700636611575,0.0,1,3.462643086135053,2.643183661308908,1.427499191227752,0.7368888772229021,nan,nan,nan,15.367203420679976,0,nan,nan,nan,0.012369203076665567,0.10444266260054735,nan,0,nan,0.37777945605834745,4,-3961728.345546265,3349014.850528498,3698346.148719756,nan,nan,nan,-3961729.368017031,3349016.33798338,3698346.7106763553,0,0,0,,0,0.9985700636611575,4,1e6d090c4bab9a4d,128,1.0028659754033766,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
225,177045.0,-3961728.8312280243,3349015.0841168305,3698347.6916752313,0,0,0,0,0,1,1,3.497489986259162,2.6408060081483575,1.9484837234367447,28,0,0.009756935991233135,1.2047087287707055,3.8018845368090703,0,,0.0,0.0,0,nan,0,0,,1,0.0046022271529415505,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.18847105345436377,1,3.8018845368090703,0.9146883836828117,0.0,1,3.497489986259162,2.6408060081483575,1.2047087287707055,0.6589442117305839,0.009756935991233135,1.2936035785353457,0.27352690363988497,9.961180339657187,1,5.55452397315572,0.3711739205116833,10.106959168007183,0.0055600003521100285,0.17761117674006172,nan,0,nan,0.27352690363988497,0,-3961727.882501066,3349014.5738044474,3698346.997921437,-3961727.882501066,3349014.5738044474,3698346.997921437,-3961728.9411331746,3349016.072151561,3698347.463610469,0,0,34,"C11@L1_E1_B1@192039486,C22@L1_E1_B1@192039486,C22@L5_E5A_B2A@254828049,C34@L1_E1_B1@192039486,C34@L5_E5A_B2A@254828049,C40@L5_E5A_B2A@254828049,C42@L1_E1_B1@192039486,C42@L5_E5A_B2A@254828049,C43@L1_E1_B1@192039486,C43@L5_E5A_B2A@254828049,C44@L1_E1_B1@192039486,C44@L5_E5A_B2A@254828049,E04@L1_E1_B1@190293673,E04@L5_E5A_B2A@254828049,E09@L1_E1_B1@190293673,E09@L5_E5A_B2A@254828049,E10@L1_E1_B1@190293673,E10@L5_E5A_B2A@254828049,E11@L1_E1_B1@190293673,E11@L5_E5A_B2A@254828049,E19@L1_E1_B1@190293673,E24@L1_E1_B1@190293673,E24@L5_E5A_B2A@254828049,E25@L5_E5A_B2A@254828049,E36@L1_E1_B1@190293673,E36@L5_E5A_B2A@254828049,G03@L1_E1_B1@190293673,G04@L5_E5A_B2A@254828049,G06@L1_E1_B1@190293673,G09@L1_E1_B1@190293673,G09@L5_E5A_B2A@254828049,G11@L1_E1_B1@190293673,G17@L1_E1_B1@190293673,G22@L1_E1_B1@190293673",0,0.9146883836828117,0,1e6d090c4bab9a4d,128,1.195060101215314,8,12,1,336,14,12,0,0.17770625687180738,25,0,nan,24,0.17770625687180738,0,nan,168,0.17770625687180738,0,nan,0,nan,0,nan,0,nan,-1,0.012352799996733665,0,,0,0,0,0.0,disabled,28,44
226,177045.20000004768,-3961728.415242492,3349014.899800172,3698348.457850156,0,0,0,0,0,1,1,3.497254941952278,2.6329674061164834,2.0855026751805648,28,1,0.009756935991233135,1.303968211949316,3.8689192011523876,0,,0.0,0.0,0,nan,0,0,,1,0.006182822989791201,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.22906272951060866,1,3.8689192011523876,0.9911002423010143,0.0,1,3.497254941952278,2.6329674061164834,1.303968211949316,0.6704212408997773,nan,nan,nan,15.889891639366564,0,nan,nan,nan,0.008153082343986916,0.15235846210910026,nan,0,nan,0.27818379107817476,1,-3961727.3848309717,3349014.3350900793,3698347.754055166,nan,nan,nan,-3961728.563701963,3349015.911663067,3698348.233718989,0,0,0,,0,0.9911002423010143,1,1e6d090c4bab9a4d,128,1.0180380401974796,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
227,177045.39999890327,-3961728.0370638347,3349014.742902865,3698349.2447511614,0,0,0,0,0,1,1,3.4961788990443123,2.6317943952731824,2.2448099980698752,28,2,0.009756935991233135,1.4544823640162838,3.957136684371476,0,,0.0,0.0,0,nan,0,0,,1,0.0038880862109761972,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.380250954342676,1,3.957136684371476,0.9945402644604588,0.0,1,3.4961788990443123,2.6317943952731824,1.4544823640162838,0.6976139271081421,nan,nan,nan,16.79045981961753,0,nan,nan,nan,0.008736854364092878,0.18612434384571475,nan,0,nan,0.27678299576045035,2,-3961726.8838432133,3349014.0963581847,3698348.527045879,nan,nan,nan,-3961728.1994872624,3349015.7635251544,3698349.025177908,0,0,0,,0,0.9945402644604588,2,1e6d090c4bab9a4d,128,1.0110088424695767,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
228,177045.59999990463,-3961727.5584291867,3349014.517751712,3698350.028038492,0,1,0,0,0,1,1,3.494013940320355,2.6329671135818646,2.2761460621200493,28,3,0.009756935991233135,1.492451337498518,3.9720422668020627,0,,0.0,0.0,0,nan,0,0,,1,0.006366776031968553,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.37694664150461527,1,3.9720422668020627,0.9966344289418039,0.0,1,3.494013940320355,2.6329671135818646,1.492451337498518,0.7226207123406551,nan,nan,nan,12.950334348592591,0,nan,nan,nan,0.014593244429325707,0.0049467477208503564,nan,0,nan,0.2759828141579405,3,-3961726.38439453,3349013.8566191387,3698349.3083292223,nan,nan,nan,-3961727.7170077814,3349015.5355216176,3698349.808413035,0,0,0,,0,0.9966344289418039,3,1e6d090c4bab9a4d,128,1.0067650146494804,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
229,177045.79999899864,-3961727.0851271315,3349014.322326292,3698350.83478588,0,1,0,0,0,1,1,3.495907157394456,2.6335398327092934,2.3462218428116643,28,4,0.009756935991233135,1.5621097524606826,4.019554345758961,0,,0.0,0.0,0,nan,0,0,,1,0.0025548356368410483,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4541488610776538,1,4.019554345758961,0.9978775226396948,0.0,1,3.495907157394456,2.6335398327092934,1.5621097524606826,0.7446135863330675,nan,nan,nan,13.412945076632818,0,nan,nan,nan,0.008063146818945054,0.08035975828857783,nan,0,nan,0.26853383950891707,4,-3961725.8682529717,3349013.609462096,3698350.100666402,nan,nan,nan,-3961727.2445743605,3349015.3411135213,3698350.615753351,0,0,0,,0,0.9978775226396948,4,1e6d090c4bab9a4d,128,1.0042584104826202,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
230,177046.0,-3961726.3264471097,3349013.831425161,3698351.5667230203,0,0,0,0,0,1,1,3.5272075997823134,2.647278499680008,2.239171272444554,27,0,0.008405418482742198,1.2316733453134263,3.8203489355210314,0,,0.0,0.0,0,nan,0,0,,1,0.003839373474373244,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.1850862152381827,1,3.8203489355210314,0.9151750302812028,0.0,1,3.5272075997823134,2.647278499680008,1.2316733453134263,0.6497555612408498,0.008405418482742198,1.4471761868689055,0.21799740884551602,15.07870636671249,1,6.911498648848473,0.3148200448599819,15.27294713211321,0.0054782030124565315,0.024280674455354142,nan,0,nan,0.21799740884551602,0,-3961725.244101033,3349013.2142901085,3698350.930594995,-3961725.244101033,3349013.2142901085,3698350.930594995,-3961726.662121694,3349015.004837529,3698351.3958989927,0,0,36,"C11@L1_E1_B1@192039486,C13@L1_E1_B1@192039486,C22@L1_E1_B1@192039486,C22@L5_E5A_B2A@254828049,C34@L1_E1_B1@192039486,C34@L5_E5A_B2A@254828049,C40@L1_E1_B1@192039486,C40@L5_E5A_B2A@254828049,C42@L1_E1_B1@192039486,C42@L5_E5A_B2A@254828049,C43@L1_E1_B1@192039486,C43@L5_E5A_B2A@254828049,C44@L1_E1_B1@192039486,C44@L5_E5A_B2A@254828049,E04@L1_E1_B1@190293673,E04@L5_E5A_B2A@254828049,E09@L1_E1_B1@190293673,E09@L5_E5A_B2A@254828049,E10@L1_E1_B1@190293673,E10@L5_E5A_B2A@254828049,E11@L1_E1_B1@190293673,E11@L5_E5A_B2A@254828049,E19@L1_E1_B1@190293673,E24@L1_E1_B1@190293673,E24@L5_E5A_B2A@254828049,E25@L5_E5A_B2A@254828049,E36@L5_E5A_B2A@254828049,G04@L5_E5A_B2A@254828049,G06@L1_E1_B1@190293673,G06@L5_E5A_B2A@254828049,G09@L1_E1_B1@190293673,G09@L5_E5A_B2A@254828049,G11@L1_E1_B1@190293673,G11@L5_E5A_B2A@254828049,G17@L1_E1_B1@190293673,G22@L1_E1_B1@190293673",0,0.9151750302812028,0,1e6d090c4bab9a4d,128,1.193784035731344,8,12,1,336,14,12,0,0.1758848566252241,25,0,nan,24,0.1758848566252241,0,nan,168,0.1758848566252241,0,nan,0,nan,0,nan,0,nan,-1,0.014884900010656565,0,,0,0,0,0.0,disabled,27,41
