city,run,config,systems,weight_scale,epoch_index,gps_tow,n_sat,error_2d,error_3d,est_x,est_y,est_z
nagoya,run3,"G,E,J","G,E,J",-,1424,554084.799999,14,67.740219,90.400497,-3811910.815693,3566134.795788,3652963.513305
nagoya,run3,"G,E,J","G,E,J",-,1425,554085.000000,14,67.603380,90.411640,-3811910.724364,3566134.922308,3652963.782662
nagoya,run3,"G,E,J","G,E,J",-,1426,554085.200000,14,67.703768,90.522913,-3811910.821302,3566134.876112,3652963.821655
nagoya,run3,"G,E,J","G,E,J",-,1427,554085.399999,14,67.456867,90.548778,-3811910.779532,3566135.191451,3652964.107530
nagoya,run3,"G,E,J","G,E,J",-,1428,554085.600000,14,67.220902,90.213301,-3811910.330901,3566135.132923,3652964.213657
nagoya,run3,"G,E,J","G,E,J",-,1429,554085.799999,14,67.222649,90.138734,-3811910.290568,3566135.085909,3652964.103425
nagoya,run3,"G,E,J","G,E,J",-,1430,554086.000000,14,67.238677,90.698408,-3811910.796436,3566135.535617,3652964.565314
nagoya,run3,"G,E,J","G,E,J",-,1431,554086.200000,14,67.482470,91.164535,-3811911.276765,3566135.634578,3652964.709506
nagoya,run3,"G,E,J","G,E,J",-,1432,554086.399999,14,67.689925,91.404642,-3811911.549915,3566135.591366,3652964.691744
nagoya,run3,"G,E,J","G,E,J",-,1433,554086.600000,14,67.742468,91.578721,-3811911.716080,3566135.672087,3652964.790298
nagoya,run3,"G,E,J","G,E,J",-,1434,554086.799999,14,67.642685,91.533739,-3811911.584769,3566135.708624,3652964.965221
nagoya,run3,"G,E,J","G,E,J",-,1435,554087.000000,14,67.368407,91.045756,-3811911.042032,3566135.604388,3652964.893366
nagoya,run3,"G,E,J","G,E,J",-,1436,554087.200000,14,67.395996,91.462768,-3811911.392518,3566135.899511,3652965.265141
nagoya,run3,"G,E,J","G,E,J",-,1437,554087.399999,14,67.541189,92.075892,-3811911.852908,3566136.153335,3652965.838877
nagoya,run3,"G,E,J","G,E,J",-,1438,554087.600000,14,67.621609,92.252148,-3811911.965446,3566136.160411,3652966.014872
nagoya,run3,"G,E,J","G,E,J",-,1439,554087.799999,14,67.752375,92.488583,-3811912.192712,3566136.189249,3652966.110131
nagoya,run3,"G,E,J","G,E,J",-,1440,554088.000000,14,67.933996,92.171053,-3811911.834086,3566135.627623,3652965.872029
nagoya,run3,"G,E,J","G,E,J",-,1441,554088.200000,14,68.337875,92.114390,-3811911.879805,3566135.091753,3652965.427847
nagoya,run3,"G,E,J","G,E,J",-,1442,554088.399999,14,68.343846,92.018890,-3811911.753648,3566134.976735,3652965.411204
nagoya,run3,"G,E,J","G,E,J",-,1443,554088.600000,14,68.455218,92.376274,-3811912.039553,3566135.100635,3652965.706179
nagoya,run3,"G,E,J","G,E,J",-,1444,554088.799999,14,68.581202,92.235664,-3811911.904009,3566134.804185,3652965.527472
nagoya,run3,"G,E,J","G,E,J",-,1445,554089.000000,14,68.638409,92.559363,-3811912.176175,3566134.985006,3652965.799027
nagoya,run3,"G,E,J","G,E,J",-,1446,554089.200000,14,68.646538,93.090359,-3811912.645081,3566135.413125,3652966.251932
nagoya,run3,"G,E,J","G,E,J",-,1447,554089.399999,14,68.799595,93.736489,-3811913.207367,3566135.732170,3652966.727424
nagoya,run3,"G,E,J","G,E,J",-,1448,554089.600000,14,68.893127,94.087578,-3811913.506665,3566135.887057,3652966.988249
nagoya,run3,"G,E,J","G,E,J",-,1449,554089.799999,14,68.669090,93.639364,-3811913.018064,3566135.763450,3652966.890751
nagoya,run3,"G,E,J","G,E,J",-,1450,554090.000000,13,69.319767,99.159107,-3811917.620778,3566139.221151,3652971.338778
nagoya,run3,"G,E,J","G,E,J",-,1451,554090.200000,13,69.561222,99.770270,-3811918.152878,3566139.387283,3652971.699494
nagoya,run3,"G,E,J","G,E,J",-,1452,554090.399999,13,69.694583,100.122903,-3811918.365655,3566139.431942,3652972.065208
nagoya,run3,"G,E,J","G,E,J",-,1453,554090.600000,13,69.701292,100.387974,-3811918.544739,3566139.601871,3652972.342846
nagoya,run3,"G,E,J","G,E,J",-,1454,554090.799999,13,69.795422,100.980260,-3811919.017494,3566139.924069,3652972.810334
nagoya,run3,"G,E,J","G,E,J",-,1455,554091.000000,13,69.821361,101.236983,-3811919.191862,3566140.062885,3652973.067216
nagoya,run3,"G,E,J","G,E,J",-,1456,554091.200000,12,70.833750,99.726116,-3811918.088963,3566137.619092,3652971.183646
nagoya,run3,"G,E,J","G,E,J",-,1457,554091.399999,12,70.791904,99.489082,-3811917.784116,3566137.421953,3652971.179034
nagoya,run3,"G,E,J","G,E,J",-,1458,554091.600000,13,78.280528,126.798501,-3811940.620066,3566148.509772,3652988.577992
nagoya,run3,"G,E,J","G,E,J",-,1459,554091.799999,13,78.457957,127.270803,-3811940.937801,3566148.586885,3652988.975325
nagoya,run3,"G,E,J","G,E,J",-,1460,554092.000000,13,78.667656,127.445950,-3811941.098138,3566148.452553,3652989.039445
nagoya,run3,"G,E,J","G,E,J",-,1461,554092.200000,13,78.744841,127.564046,-3811941.188501,3566148.435555,3652989.117747
nagoya,run3,"G,E,J","G,E,J",-,1462,554092.399999,13,78.868542,127.926377,-3811941.436267,3566148.513063,3652989.416762
nagoya,run3,"G,E,J","G,E,J",-,1463,554092.600000,13,78.966607,128.678498,-3811941.947812,3566148.880488,3652990.053689
nagoya,run3,"G,E,J","G,E,J",-,1464,554092.799999,13,78.880371,128.505228,-3811941.722355,3566148.811320,3652990.089791
nagoya,run3,"G,E,J","G,E,J",-,1465,554093.000000,13,78.954814,128.723191,-3811941.845312,3566148.841853,3652990.311573
nagoya,run3,"G,E,J","G,E,J",-,1466,554093.200000,13,79.051275,129.022729,-3811942.089801,3566148.938732,3652990.492540
nagoya,run3,"G,E,J","G,E,J",-,1467,554093.399999,14,81.219428,115.656614,-3811932.429176,3566136.750778,3652978.242169
nagoya,run3,"G,E,J","G,E,J",-,1468,554093.600000,14,81.552161,115.327356,-3811932.221648,3566136.088659,3652977.719794
nagoya,run3,"G,E,J","G,E,J",-,1469,554093.799999,14,81.524091,115.909319,-3811932.601295,3566136.511460,3652978.390021
nagoya,run3,"G,E,J","G,E,J",-,1470,554094.000000,14,81.682095,116.147100,-3811932.829998,3566136.504266,3652978.469290
nagoya,run3,"G,E,J","G,E,J",-,1471,554094.200000,14,81.929151,115.836405,-3811932.622344,3566135.961726,3652978.022945
nagoya,run3,"G,E,J","G,E,J",-,1472,554094.399999,14,82.265440,115.608190,-3811932.482469,3566135.361677,3652977.599799
nagoya,run3,"G,E,J","G,E,J",-,1473,554094.600000,14,82.501121,115.325888,-3811932.198684,3566134.788515,3652977.333504
nagoya,run3,"G,E,J","G,E,J",-,1474,554094.799999,13,85.920687,114.047765,-3811931.740225,3566129.527313,3652973.211316
nagoya,run3,"G,E,J","G,E,J",-,1475,554095.000000,13,86.150206,113.919660,-3811931.630180,3566129.107523,3652972.934790
nagoya,run3,"G,E,J","G,E,J",-,1476,554095.200000,13,86.106084,113.926482,-3811931.556663,3566129.117631,3652973.107770
nagoya,run3,"G,E,J","G,E,J",-,1477,554095.399999,13,86.130336,113.860695,-3811931.447359,3566128.993501,3652973.118239
nagoya,run3,"G,E,J","G,E,J",-,1478,554095.600000,13,86.258798,114.047534,-3811931.588603,3566128.955873,3652973.246350
nagoya,run3,"G,E,J","G,E,J",-,1479,554095.799999,13,86.257145,114.415065,-3811931.846835,3566129.217935,3652973.701256
nagoya,run3,"G,E,J","G,E,J",-,1480,554096.000000,13,86.428252,113.861594,-3811931.396232,3566128.548025,3652973.004924
nagoya,run3,"G,E,J","G,E,J",-,1481,554096.200000,13,86.516269,114.008534,-3811931.511910,3566128.539605,3652973.106882
nagoya,run3,"G,E,J","G,E,J",-,1482,554096.399999,13,86.592467,114.073118,-3811931.526034,3566128.458694,3652973.188706
nagoya,run3,"G,E,J","G,E,J",-,1483,554096.600000,13,86.812040,113.876578,-3811931.325395,3566127.973284,3652972.894827
nagoya,run3,"G,E,J","G,E,J",-,1484,554096.799999,13,86.814886,113.968227,-3811931.388996,3566128.033902,3652973.010054
nagoya,run3,"G,E,J","G,E,J",-,1485,554097.000000,13,86.945333,114.269092,-3811931.572731,3566128.048827,3652973.344875
nagoya,run3,"G,E,J","G,E,J",-,1486,554097.200000,13,86.804672,114.375208,-3811931.582720,3566128.273823,3652973.685303
nagoya,run3,"G,E,J","G,E,J",-,1487,554097.399999,13,86.942907,114.825077,-3811931.954399,3566128.441396,3652974.056249
nagoya,run3,"G,E,J","G,E,J",-,1488,554097.600000,13,86.945273,114.721363,-3811931.772060,3566128.290078,3652974.111361
nagoya,run3,"G,E,J","G,E,J",-,1489,554097.799999,13,86.881600,115.024211,-3811931.981647,3566128.591341,3652974.534094
nagoya,run3,"G,E,J","G,E,J",-,1490,554098.000000,13,87.190614,115.372730,-3811932.296254,3566128.461265,3652974.639058
nagoya,run3,"G,E,J","G,E,J",-,1491,554098.200000,13,87.472891,115.366536,-3811932.295497,3566128.070650,3652974.434399
nagoya,run3,"G,E,J","G,E,J",-,1492,554098.399999,13,87.606995,115.729839,-3811932.625953,3566128.195618,3652974.666862
nagoya,run3,"G,E,J","G,E,J",-,1493,554098.600000,14,86.665553,116.449872,-3811933.117161,3566129.990825,3652976.166153
nagoya,run3,"G,E,J","G,E,J",-,1494,554098.799999,14,86.729255,116.543618,-3811933.148321,3566129.947171,3652976.296640
nagoya,run3,"G,E,J","G,E,J",-,1495,554099.000000,14,86.702773,116.814125,-3811933.362921,3566130.191630,3652976.590217
nagoya,run3,"G,E,J","G,E,J",-,1496,554099.200000,14,86.673167,117.119031,-3811933.629423,3566130.482755,3652976.876987
nagoya,run3,"G,E,J","G,E,J",-,1497,554099.399999,14,86.637327,117.352242,-3811933.784424,3566130.691245,3652977.183632
nagoya,run3,"G,E,J","G,E,J",-,1498,554099.600000,14,86.675778,117.518980,-3811933.905761,3566130.759586,3652977.347558
nagoya,run3,"G,E,J","G,E,J",-,1499,554099.799999,14,86.621170,117.785413,-3811934.126416,3566131.044713,3652977.629447
nagoya,run3,"G,E,J","G,E,J",-,1500,554100.000000,14,86.577547,117.781433,-3811934.069996,3566131.066585,3652977.738683
nagoya,run3,"G,E,J","G,E,J",-,1501,554100.200000,14,86.533115,117.853791,-3811934.058381,3566131.138125,3652977.950068
nagoya,run3,"G,E,J","G,E,J",-,1502,554100.400000,14,86.640687,118.098115,-3811934.221904,3566131.159288,3652978.182799
nagoya,run3,"G,E,J","G,E,J",-,1503,554100.600000,14,86.739506,118.747028,-3811934.789087,3566131.555585,3652978.680098
nagoya,run3,"G,E,J","G,E,J",-,1504,554100.800000,14,86.567646,119.148413,-3811935.091788,3566132.086706,3652979.185987
nagoya,run3,"G,E,J","G,E,J",-,1505,554101.000000,14,86.462517,119.617717,-3811935.483504,3566132.600524,3652979.656204
nagoya,run3,"G,E,J","G,E,J",-,1506,554101.199999,14,86.328879,120.118498,-3811935.927399,3566133.193476,3652980.116734
nagoya,run3,"G,E,J","G,E,J",-,1507,554101.399999,14,86.471651,120.086553,-3811935.870890,3566132.955544,3652980.069442
nagoya,run3,"G,E,J","G,E,J",-,1508,554101.600000,13,74.505286,93.886852,-3811911.738481,3566126.966360,3652965.402751
nagoya,run3,"G,E,J","G,E,J",-,1509,554101.800000,13,74.374968,93.816633,-3811911.677704,3566127.090743,3652965.439626
nagoya,run3,"G,E,J","G,E,J",-,1510,554102.000000,13,74.293807,93.454309,-3811911.339879,3566126.883057,3652965.140597
nagoya,run3,"G,E,J","G,E,J",-,1511,554102.200000,12,74.712957,93.621544,-3811911.570481,3566126.482609,3652964.811416
nagoya,run3,"G,E,J","G,E,J",-,1512,554102.399999,12,74.630810,93.901932,-3811911.922140,3566126.901926,3652965.033127
nagoya,run3,"G,E,J","G,E,J",-,1513,554102.600000,13,59.811315,110.951889,-3811921.305239,3566157.213399,3652989.220106
nagoya,run3,"G,E,J","G,E,J",-,1514,554102.799999,13,59.833247,111.479580,-3811921.648994,3566157.524262,3652989.624902
nagoya,run3,"G,E,J","G,E,J",-,1515,554103.000000,13,59.790521,111.353355,-3811921.509483,3566157.473675,3652989.605997
nagoya,run3,"G,E,J","G,E,J",-,1516,554103.200000,13,60.085084,112.163426,-3811922.273790,3566157.722458,3652989.914000
nagoya,run3,"G,E,J","G,E,J",-,1517,554103.399999,13,60.320264,112.399593,-3811922.544333,3566157.630359,3652989.949295
nagoya,run3,"G,E,J","G,E,J",-,1518,554103.600000,13,60.117733,112.422614,-3811922.454947,3566157.852860,3652990.096613
nagoya,run3,"G,E,J","G,E,J",-,1519,554103.799999,13,60.438753,112.144614,-3811922.454448,3566157.351767,3652989.656258
nagoya,run3,"G,E,J","G,E,J",-,1520,554104.000000,13,60.429132,112.105945,-3811922.404371,3566157.328869,3652989.661346
nagoya,run3,"G,E,J","G,E,J",-,1521,554104.200000,14,75.369463,138.058859,-3811946.129256,3566158.389632,3653000.930223
nagoya,run3,"G,E,J","G,E,J",-,1522,554104.400000,13,60.322036,111.573192,-3811921.964875,3566157.082801,3652989.375863
nagoya,run3,"G,E,J","G,E,J",-,1523,554104.599999,13,60.513643,110.848782,-3811921.527746,3566156.395417,3652988.782071
nagoya,run3,"G,E,J","G,E,J",-,1524,554104.799999,13,60.700769,110.650581,-3811921.460596,3566156.061396,3652988.551975
nagoya,run3,"G,E,J","G,E,J",-,1525,554105.000000,13,60.555933,110.107712,-3811921.025482,3566155.858981,3652988.236592
nagoya,run3,"G,E,J","G,E,J",-,1526,554105.200000,13,60.815172,109.555600,-3811920.837249,3566155.251524,3652987.572224
nagoya,run3,"G,E,J","G,E,J",-,1527,554105.400000,14,76.865350,136.638966,-3811945.811519,3566155.913280,3652998.969572
nagoya,run3,"G,E,J","G,E,J",-,1528,554105.599999,14,76.908504,136.553674,-3811945.737801,3566155.794199,3652998.931259
nagoya,run3,"G,E,J","G,E,J",-,1529,554105.799999,14,76.974275,137.411706,-3811946.416632,3566156.322013,3652999.438969
nagoya,run3,"G,E,J","G,E,J",-,1530,554106.000000,13,60.872718,107.829013,-3811919.677038,3566154.050672,3652986.253893
nagoya,run3,"G,E,J","G,E,J",-,1531,554106.200000,14,77.460768,137.059589,-3811946.407296,3566155.598171,3652998.836083
nagoya,run3,"G,E,J","G,E,J",-,1532,554106.400000,14,77.611043,137.255653,-3811946.679335,3566155.611021,3652998.775529
nagoya,run3,"G,E,J","G,E,J",-,1533,554106.599999,14,77.768042,137.446028,-3811946.897200,3566155.583988,3652998.789779
nagoya,run3,"G,E,J","G,E,J",-,1534,554106.799999,14,77.930540,137.863688,-3811947.214631,3566155.667717,3652999.065389
nagoya,run3,"G,E,J","G,E,J",-,1535,554107.000000,13,61.825046,109.162665,-3811921.238259,3566154.016031,3652986.343185
nagoya,run3,"G,E,J","G,E,J",-,1536,554107.200000,12,74.291039,94.574795,-3811912.956778,3566128.221495,3652965.347858
nagoya,run3,"G,E,J","G,E,J",-,1537,554107.400000,11,73.662276,104.152190,-3811920.976751,3566136.785342,3652974.958397
nagoya,run3,"G,E,J","G,E,J",-,1538,554107.599999,11,73.180015,103.308280,-3811920.222775,3566136.744792,3652974.543960
nagoya,run3,"G,E,J","G,E,J",-,1539,554107.799999,11,73.056209,103.044111,-3811919.910558,3566136.651757,3652974.521424
nagoya,run3,"G,E,J","G,E,J",-,1540,554108.000000,11,72.037411,100.571996,-3811917.134106,3566135.689836,3652974.011219
nagoya,run3,"G,E,J","G,E,J",-,1541,554108.199999,11,73.341423,102.754038,-3811919.666062,3566136.036238,3652974.155003
nagoya,run3,"G,E,J","G,E,J",-,1542,554108.400000,12,74.197002,85.812953,-3811904.183430,3566119.995668,3652955.655757
nagoya,run3,"G,E,J","G,E,J",-,1543,554108.599999,13,67.903348,84.625603,-3811903.478043,3566128.268189,3652961.197908
nagoya,run3,"G,E,J","G,E,J",-,1544,554108.800000,13,67.786918,83.920867,-3811902.540596,3566127.639655,3652960.990655
nagoya,run3,"G,E,J","G,E,J",-,1545,554109.000000,13,69.361685,86.666777,-3811905.537883,3566128.116563,3652961.742494
nagoya,run3,"G,E,J","G,E,J",-,1546,554109.199999,13,69.363156,86.466608,-3811905.168573,3566127.826018,3652961.822539
nagoya,run3,"G,E,J","G,E,J",-,1547,554109.400000,13,69.779336,86.733492,-3811905.339299,3566127.428075,3652961.835454
nagoya,run3,"G,E,J","G,E,J",-,1548,554109.599999,13,69.696236,85.439042,-3811903.567454,3566126.044362,3652961.378940
nagoya,run3,"G,E,J","G,E,J",-,1549,554109.800000,14,84.788558,120.687955,-3811935.398507,3566135.101843,3652982.920641
nagoya,run3,"G,E,J","G,E,J",-,1550,554110.000000,13,69.347495,85.605368,-3811903.634447,3566126.634543,3652962.078374
nagoya,run3,"G,E,J","G,E,J",-,1551,554110.199999,13,70.484649,85.780455,-3811903.732247,3566125.117847,3652961.187512
nagoya,run3,"G,E,J","G,E,J",-,1552,554110.400000,13,69.404720,84.496739,-3811902.130575,3566125.262001,3652961.498772
nagoya,run3,"G,E,J","G,E,J",-,1553,554110.599999,13,69.295030,85.140415,-3811902.750905,3566126.006361,3652962.347125
nagoya,run3,"G,E,J","G,E,J",-,1554,554110.800000,13,70.307103,86.430264,-3811904.188725,3566125.850627,3652962.401002
nagoya,run3,"G,E,J","G,E,J",-,1555,554111.000000,12,55.277201,57.308915,-3811856.703744,3566115.041267,3652961.077398
nagoya,run3,"G,E,J","G,E,J",-,1556,554111.199999,13,70.103432,85.102187,-3811902.379276,3566124.577845,3652961.999476
nagoya,run3,"G,E,J","G,E,J",-,1557,554111.400000,13,70.244535,85.555766,-3811902.698442,3566124.714129,3652962.564937
nagoya,run3,"G,E,J","G,E,J",-,1558,554111.599999,12,76.674586,86.880492,-3811902.980033,3566115.896446,3652956.960052
nagoya,run3,"G,E,J","G,E,J",-,1559,554111.800000,13,70.138306,84.570143,-3811901.205989,3566123.603409,3652962.428201
nagoya,run3,"G,E,J","G,E,J",-,1560,554112.000000,13,70.629254,85.932334,-3811902.830762,3566124.327946,3652962.987390
nagoya,run3,"G,E,J","G,E,J",-,1561,554112.199999,13,71.334622,87.963232,-3811904.793448,3566125.182285,3652964.498980
nagoya,run3,"G,E,J","G,E,J",-,1562,554112.400000,12,78.666549,90.217349,-3811906.225537,3566116.186607,3652959.063676
nagoya,run3,"G,E,J","G,E,J",-,1563,554112.599999,13,72.116502,88.206559,-3811904.451183,3566123.911548,3652964.909846
nagoya,run3,"G,E,J","G,E,J",-,1564,554112.800000,13,72.549434,88.412458,-3811904.713164,3566123.499241,3652964.588228
nagoya,run3,"G,E,J","G,E,J",-,1565,554113.000000,12,79.459626,90.647979,-3811906.059588,3566115.016603,3652959.428916
nagoya,run3,"G,E,J","G,E,J",-,1566,554113.199999,12,79.333032,90.829906,-3811906.014867,3566115.223671,3652960.325093
nagoya,run3,"G,E,J","G,E,J",-,1567,554113.400000,13,72.677393,88.205369,-3811903.786676,3566122.627713,3652965.443635
nagoya,run3,"G,E,J","G,E,J",-,1568,554113.599999,13,72.393405,88.482376,-3811903.958931,3566123.214949,3652966.244244
nagoya,run3,"G,E,J","G,E,J",-,1569,554113.800000,13,72.255903,88.492563,-3811903.552561,3566123.157662,3652967.092093
nagoya,run3,"G,E,J","G,E,J",-,1570,554114.000000,13,72.174125,88.506590,-3811903.170054,3566123.035278,3652967.849497
nagoya,run3,"G,E,J","G,E,J",-,1571,554114.199999,13,72.399691,89.314550,-3811903.892775,3566123.392606,3652968.614067
nagoya,run3,"G,E,J","G,E,J",-,1572,554114.400000,13,72.570557,89.452325,-3811903.819107,3566123.124157,3652968.949821
nagoya,run3,"G,E,J","G,E,J",-,1573,554114.599999,13,71.102451,87.706364,-3811901.777010,3566123.384904,3652969.165790
nagoya,run3,"G,E,J","G,E,J",-,1574,554114.800000,13,71.220617,89.772308,-3811904.387444,3566125.414156,3652970.222829
nagoya,run3,"G,E,J","G,E,J",-,1575,554115.000000,13,71.470853,90.056008,-3811905.004964,3566125.492975,3652969.750316
nagoya,run3,"G,E,J","G,E,J",-,1576,554115.199999,12,71.421626,90.001979,-3811904.912977,3566125.459581,3652969.836279
nagoya,run3,"G,E,J","G,E,J",-,1577,554115.400000,13,70.820640,90.271361,-3811905.191619,3566126.528689,3652970.613319
nagoya,run3,"G,E,J","G,E,J",-,1578,554115.599999,13,70.680381,90.890986,-3811905.717197,3566127.207311,3652971.440942
nagoya,run3,"G,E,J","G,E,J",-,1579,554115.800000,13,70.142249,90.814076,-3811905.066043,3566127.485616,3652972.781281
nagoya,run3,"G,E,J","G,E,J",-,1580,554116.000000,12,46.621720,112.581782,-3811922.427306,3566176.831348,3652984.709083
nagoya,run3,"G,E,J","G,E,J",-,1581,554116.199999,13,69.197672,90.048700,-3811904.010111,3566127.846065,3652973.429905
nagoya,run3,"G,E,J","G,E,J",-,1582,554116.399999,12,61.223407,85.865970,-3811900.703968,3566135.520632,3652973.899050
nagoya,run3,"G,E,J","G,E,J",-,1583,554116.600000,12,63.592534,86.425416,-3811901.113485,3566132.675436,3652973.322521
nagoya,run3,"G,E,J","G,E,J",-,1584,554116.800000,12,65.752970,88.606587,-3811903.567386,3566131.893708,3652973.048394
nagoya,run3,"G,E,J","G,E,J",-,1585,554117.000000,12,66.946033,89.381147,-3811903.999722,3566130.708215,3652973.450979
nagoya,run3,"G,E,J","G,E,J",-,1586,554117.199999,12,67.625212,88.337355,-3811902.856723,3566128.733528,3652972.408660
nagoya,run3,"G,E,J","G,E,J",-,1587,554117.399999,12,65.256819,87.589236,-3811901.757892,3566131.028000,3652974.083416
nagoya,run3,"G,E,J","G,E,J",-,1588,554117.600000,12,64.504570,88.854822,-3811902.901686,3566133.118184,3652975.535910
nagoya,run3,"G,E,J","G,E,J",-,1589,554117.800000,12,63.785967,89.567772,-3811903.666083,3566134.797489,3652976.190940
nagoya,run3,"G,E,J","G,E,J",-,1590,554118.000000,12,63.142255,90.012883,-3811903.731537,3566135.784668,3652977.373499
