run,epoch_index,gps_time_s,gps_satellite_count,multi_satellite_count,extra_satellite_count,gps_residual_p95_abs_m,gps_residual_max_abs_m,multi_residual_p95_abs_m,multi_residual_max_abs_m,multi_bias_range_m,solution_gap_2d_m
Odaiba,2690,273666.599999,5,9,4,10.727137,10.727795,20.898198,20.898198,21.233784,34.530743
Odaiba,2691,273666.700000,5,9,4,10.972178,11.013865,20.822790,20.871612,21.080830,34.607468
Odaiba,2692,273666.799999,5,10,5,12.166609,12.224809,20.766066,20.820857,21.246901,33.862969
Odaiba,2693,273666.900000,5,10,5,12.364692,12.513313,20.696641,20.751250,21.328890,33.523850
Odaiba,2694,273667.799999,4,8,4,0.000000,0.000000,18.037075,18.037075,17.187888,33.191388
Odaiba,2695,273667.900000,4,8,4,0.000000,0.000000,18.112689,18.150057,17.138566,32.985330
Odaiba,2696,273668.000000,5,9,4,5.890330,6.387739,21.440821,21.440821,21.328960,23.595924
Odaiba,2697,273668.099999,5,9,4,5.770423,6.215343,21.536912,21.536912,21.250779,23.326397
Odaiba,2698,273668.199999,5,9,4,5.872344,6.332732,21.454812,21.505714,21.370096,23.485221
Odaiba,2699,273668.300000,5,9,4,5.903509,6.396387,21.397822,21.500204,21.380816,23.432787
Odaiba,2700,273668.400000,5,9,4,5.968938,6.479196,21.445161,21.496650,21.154545,23.660675
Odaiba,2701,273668.500000,5,9,4,5.940561,6.453092,21.458046,21.458046,21.177111,23.796158
Odaiba,2702,273668.599999,5,9,4,5.519472,5.944538,21.547424,21.547424,20.961310,23.760979
Odaiba,2703,273668.699999,5,9,4,5.559698,5.997499,21.689068,21.794099,21.212041,23.792394
Odaiba,2704,273668.800000,4,8,4,0.000000,0.000000,18.527867,18.566780,17.510243,32.081619
Odaiba,2705,273668.900000,4,8,4,0.000000,0.000000,18.526979,18.604498,17.550859,32.329673
Odaiba,2706,273669.000000,4,8,4,0.000000,0.000000,18.349538,18.388076,17.538459,31.766987
Odaiba,2707,273669.099999,4,8,4,0.000000,0.000000,18.329751,18.367791,17.678336,31.618370
Odaiba,2708,273669.199999,5,9,4,16.773942,17.603595,21.236702,21.236702,22.081862,31.970079
Odaiba,2709,273669.300000,5,9,4,16.852168,17.620185,21.077544,21.077544,22.031648,31.846710
Odaiba,2710,273669.400000,5,9,4,14.676709,15.391902,21.051572,21.051572,21.737901,31.532149
Odaiba,2711,273669.500000,5,9,4,14.641062,15.308361,21.020604,21.070181,21.829892,31.877656
Odaiba,2712,273669.599999,5,9,4,12.918946,13.494321,20.922091,20.971728,21.007148,31.463631
Odaiba,2713,273669.699999,5,9,4,12.940125,13.544642,20.759289,20.808250,20.825130,30.863218
Odaiba,2714,273669.800000,6,11,5,16.064034,16.253910,27.277187,27.722938,17.129770,21.131322
Odaiba,2715,273669.900000,6,11,5,15.974428,16.149233,27.364898,27.817514,17.102147,21.202663
Odaiba,2716,273670.000000,6,11,5,16.898904,16.988440,27.630180,27.822209,17.509640,21.057989
Odaiba,2717,273670.099999,6,11,5,16.831144,16.894645,27.774420,28.119489,17.560112,20.899115
Odaiba,2718,273670.199999,6,11,5,18.077088,18.160096,27.773329,28.917117,17.909182,20.137523
Odaiba,2719,273670.300000,6,11,5,18.208237,18.347356,27.822028,29.097230,18.024399,20.121915
Odaiba,2720,273670.400000,6,11,5,19.592834,19.665495,28.107775,30.061906,18.470076,19.611590
Odaiba,2721,273670.500000,6,11,5,19.594120,19.667983,28.116340,30.025965,18.496739,19.606316
Odaiba,2722,273670.599999,6,11,5,19.979679,20.021550,28.046092,29.985256,18.495810,19.268066
Odaiba,2723,273670.699999,6,11,5,19.919366,19.931019,28.051564,30.012438,18.478490,19.038892
Odaiba,2724,273670.800000,6,11,5,20.128810,20.182873,28.119971,30.373384,18.955003,19.103766
Odaiba,2725,273670.900000,6,11,5,20.122152,20.176536,28.091525,30.405966,19.041167,19.339645
Odaiba,2726,273671.000000,6,11,5,20.173746,20.244128,28.034682,30.194374,19.037841,19.251004
Odaiba,2727,273671.099999,6,11,5,20.206931,20.263683,28.127407,30.490824,19.052700,19.075528
Odaiba,2728,273671.199999,6,12,6,20.188250,20.467134,27.832590,30.922017,19.542351,19.062185
Odaiba,2729,273671.300000,6,12,6,20.543424,21.060772,27.989033,31.530452,19.648477,19.022373
Odaiba,2730,273671.400000,6,12,6,21.245536,22.069457,28.616315,32.495458,18.671234,19.988847
Odaiba,2731,273671.500000,6,12,6,21.839764,23.024934,28.842909,33.547093,18.801621,20.108253
Odaiba,2732,273671.599999,6,12,6,22.219312,23.789804,29.115345,34.251327,18.552130,20.369195
Odaiba,2733,273671.699999,6,12,6,22.927403,24.985118,29.415509,35.353529,18.736316,20.173517
Odaiba,2734,273671.800000,6,12,6,23.093254,25.502054,29.454496,35.716767,18.864855,20.170972
Odaiba,2735,273671.900000,6,12,6,22.915502,25.078896,29.189078,35.252883,18.984107,20.171915
Odaiba,2736,273672.000000,5,11,6,4.991105,5.239374,17.346814,17.533108,20.655048,10.224638
Odaiba,2737,273672.099999,5,11,6,4.992289,5.241679,17.294441,17.370005,20.523046,10.324498
Odaiba,2738,273672.199999,4,9,5,0.000000,0.000000,5.268797,5.779456,168.341321,288.168886
Odaiba,2739,273672.300000,4,9,5,0.000000,0.000000,5.294561,5.793901,168.349243,290.734784
Odaiba,2740,273672.400000,4,9,5,0.000000,0.000000,5.292605,5.688109,168.101052,302.502261
Odaiba,2741,273672.500000,4,9,5,0.000000,0.000000,5.414721,5.702121,168.213419,319.845309
Odaiba,2742,273676.800000,4,10,6,0.000000,0.000000,18.779293,18.894286,19.250623,26.617040
Odaiba,2743,273676.899999,4,10,6,0.000000,0.000000,18.756422,18.809197,19.265398,26.586958
Odaiba,2744,273677.000000,4,10,6,0.000000,0.000000,18.637320,18.747999,18.935064,26.654359
Odaiba,2745,273677.100000,4,10,6,0.000000,0.000000,18.628134,18.631949,19.046607,26.962341
Odaiba,2746,273677.199999,5,11,6,12.448529,13.049133,22.904227,24.140465,19.041533,31.226677
Odaiba,2747,273677.300000,5,11,6,12.787917,13.519721,22.577894,23.919007,19.246925,31.119919
Odaiba,2748,273677.399999,4,10,6,0.000000,0.000000,18.584819,18.827464,19.156837,27.029601
Odaiba,2749,273677.500000,4,10,6,0.000000,0.000000,18.502010,18.632408,19.025491,27.340297
Odaiba,2750,273677.600000,4,9,5,0.000000,0.000000,18.395040,18.940516,17.321387,30.630211
Odaiba,2751,273677.699999,4,9,5,0.000000,0.000000,18.302605,18.812348,17.280476,30.974571
Odaiba,2752,273677.800000,5,10,5,7.782514,8.277769,24.596718,25.455936,16.947748,10.819186
Odaiba,2753,273677.899999,5,10,5,7.804116,8.324397,24.737608,25.618596,17.043068,10.943894
Odaiba,2754,273678.000000,5,10,5,7.912485,8.441878,24.599634,25.628319,17.108909,10.531319
Odaiba,2755,273678.100000,5,10,5,7.949678,8.522898,24.628681,25.611744,17.024088,10.220009
Odaiba,2756,273678.199999,5,10,5,7.854605,8.443437,24.593005,25.621240,17.254739,10.091498
Odaiba,2757,273678.300000,5,10,5,7.794106,8.341637,24.551654,25.419544,17.078231,10.001731
Odaiba,2758,273678.399999,5,10,5,7.655032,8.200554,24.629521,25.505826,16.725244,9.937170
Odaiba,2759,273678.500000,5,10,5,7.655747,8.185716,24.572737,25.378919,16.653007,9.953669
Odaiba,2760,273678.600000,5,10,5,7.668042,8.170392,24.474937,25.191909,16.173932,9.831247
Odaiba,2761,273678.699999,5,10,5,7.632865,8.097762,24.359580,25.108129,16.189127,10.144089
Odaiba,2762,273678.800000,5,10,5,7.490055,7.910590,24.356448,24.955094,16.522136,10.695830
Odaiba,2763,273678.899999,5,10,5,7.454671,7.871738,24.351145,25.051282,16.624058,10.764698
Odaiba,2764,273679.000000,6,11,5,10.978527,11.009125,26.769983,28.663250,12.842704,11.269211
Odaiba,2765,273679.100000,6,11,5,11.260019,11.470924,26.767059,28.389274,12.831933,11.224180
Odaiba,2766,273679.199999,6,11,5,12.282704,12.609889,27.006240,28.343627,13.062271,10.955658
Odaiba,2767,273679.300000,6,11,5,12.109000,12.310791,26.898510,28.466758,13.168356,11.068489
Odaiba,2768,273679.399999,6,11,5,12.760734,12.869771,27.235420,29.030559,13.346243,11.147873
Odaiba,2769,273679.500000,6,11,5,12.911610,13.069497,26.906272,29.087803,13.579736,11.445163
Odaiba,2770,273679.600000,6,11,5,12.758983,12.783720,27.141271,28.981013,13.516427,11.511902
Odaiba,2771,273679.699999,6,11,5,12.823904,12.859396,27.087314,29.069226,13.519785,11.435967
Odaiba,2772,273679.800000,6,11,5,13.137393,13.334495,26.975431,28.853154,13.471950,11.646025
Odaiba,2773,273679.899999,6,11,5,13.211381,13.489711,26.813012,28.943536,13.638072,11.570491
Odaiba,2774,273680.000000,6,11,5,13.066758,13.402922,26.796149,29.295463,13.213833,11.749800
Odaiba,2775,273680.100000,6,11,5,13.026508,13.357493,26.872881,29.021400,13.220734,11.561619
Odaiba,2776,273680.199999,5,10,5,7.851390,8.361814,24.576744,25.397465,16.432964,9.988018
Odaiba,2777,273680.300000,5,10,5,7.852616,8.361052,24.455564,25.376827,16.472341,9.911782
Odaiba,2778,273680.399999,5,10,5,7.994609,8.518917,24.475616,25.671433,16.695833,9.935344
Odaiba,2779,273680.500000,5,10,5,7.998680,8.522220,24.666982,25.845826,16.822979,10.153363
Odaiba,2780,273680.600000,5,10,5,7.997703,8.514465,24.876915,26.271104,17.446872,10.028361
Odaiba,2781,273680.699999,5,10,5,7.996527,8.532545,24.926436,26.273127,17.384787,9.971418
Odaiba,2782,273680.800000,5,10,5,7.895968,8.417781,24.930067,26.100560,17.138136,10.254240
Odaiba,2783,273680.899999,5,10,5,7.909481,8.432189,24.910622,26.083691,17.148888,10.261776
Odaiba,2784,273681.000000,5,10,5,7.840398,8.358543,24.734921,25.963221,17.028043,10.273756
Odaiba,2785,273681.100000,5,10,5,7.851586,8.378803,24.767259,25.845874,16.892667,10.275813
Odaiba,2786,273681.199999,5,11,6,7.675850,8.166553,25.191238,28.050583,21.315735,14.457997
Odaiba,2787,273681.300000,5,11,6,7.666032,8.147688,25.141625,27.925859,21.176108,14.205854
Odaiba,2788,273681.399999,5,11,6,7.706633,8.168737,25.439766,28.487348,21.792877,14.909083
Odaiba,2789,273681.500000,5,11,6,7.717312,8.180058,25.621630,28.604743,21.841496,14.852836
Odaiba,2790,273681.600000,5,11,6,7.009562,7.412705,25.270740,28.401735,21.731684,14.362969
Odaiba,2791,273681.699999,5,11,6,6.996433,7.379567,25.175049,27.996303,21.327231,13.932997
Odaiba,2792,273681.800000,6,12,6,12.249703,12.543937,25.941036,27.251788,16.267737,8.520256
Odaiba,2793,273681.899999,6,12,6,12.201808,12.465669,25.920243,27.259134,16.350441,8.313381
Odaiba,2794,273682.000000,5,11,6,7.309683,7.709979,25.110330,28.033644,21.236910,14.382764
Odaiba,2795,273682.100000,5,11,6,7.300964,7.684677,25.118143,28.159867,21.516150,15.307440
Odaiba,2796,273682.199999,5,11,6,7.476536,7.849104,25.017787,28.128551,21.867337,15.601013
Odaiba,2797,273682.300000,5,11,6,7.427864,7.749534,24.989555,28.202115,21.976860,15.458515
Odaiba,2798,273682.399999,5,11,6,7.776824,8.142308,25.303606,28.502163,21.846198,15.181751
Odaiba,2799,273682.500000,5,11,6,7.770061,8.127230,25.329985,28.658924,22.016047,15.375626
Odaiba,2800,273682.600000,5,11,6,7.875791,8.213595,25.398085,28.837909,21.927885,16.371471
Odaiba,2801,273682.699999,5,11,6,7.868797,8.198266,25.291654,28.457205,21.578901,16.150587
Odaiba,2802,273682.800000,5,11,6,7.650401,7.960453,25.163754,28.344685,21.255197,15.892596
Odaiba,2803,273682.899999,5,11,6,7.639767,7.936393,25.165873,28.298842,21.209793,15.579105
Odaiba,2804,273683.000000,6,12,6,14.134286,14.449976,27.487002,28.381469,14.598298,9.216419
Odaiba,2805,273683.100000,6,12,6,14.058039,14.228961,27.440281,28.184402,14.632551,9.241604
Odaiba,2806,273683.199999,6,12,6,14.495101,14.593884,27.745748,28.450919,15.118660,9.713467
Odaiba,2807,273683.300000,6,12,6,14.644302,14.697865,27.521273,28.180917,15.285489,9.913694
Odaiba,2808,273683.399999,5,11,6,7.438352,7.614401,24.958429,28.096413,21.570488,15.167812
Odaiba,2809,273683.500000,5,11,6,7.428509,7.592163,24.927183,28.063239,21.588276,15.335645
Odaiba,2810,273683.600000,5,11,6,7.449371,7.580127,24.730031,27.607702,21.091761,14.734297
Odaiba,2811,273683.699999,5,11,6,7.445545,7.567603,24.890523,27.817566,21.307730,15.108827
Odaiba,2812,273683.800000,4,10,6,0.000000,0.000000,20.527370,20.802018,21.038350,24.784538
Odaiba,2813,273683.899999,4,10,6,0.000000,0.000000,20.859109,21.309539,21.040505,24.812579
Odaiba,2814,273684.000000,4,10,6,0.000000,0.000000,20.930395,21.630685,21.166319,24.950310
Odaiba,2815,273684.100000,4,10,6,0.000000,0.000000,20.598473,20.954785,21.259770,24.668201
Odaiba,2816,273684.199999,4,10,6,0.000000,0.000000,20.810490,21.319791,21.527195,24.765710
Odaiba,2817,273684.300000,4,10,6,0.000000,0.000000,20.871779,21.392729,21.552123,24.666465
Odaiba,2818,273684.399999,4,10,6,0.000000,0.000000,20.753557,21.180267,21.765294,24.939035
Odaiba,2819,273684.500000,4,10,6,0.000000,0.000000,20.804491,21.201018,21.752061,24.794570
Odaiba,2820,273684.600000,4,10,6,0.000000,0.000000,20.835262,21.215488,21.790471,24.889541
Odaiba,2821,273684.699999,4,10,6,0.000000,0.000000,20.896166,21.225407,21.873505,25.021558
Odaiba,2822,273684.800000,4,9,5,0.000000,0.000000,18.377683,18.579263,17.406684,31.126148
Odaiba,2823,273684.899999,4,9,5,0.000000,0.000000,18.423266,18.692220,17.327775,30.934417
Odaiba,2824,273685.000000,5,10,5,15.881939,15.991150,27.215001,27.488194,11.489338,25.324861
Odaiba,2825,273685.100000,5,10,5,15.879149,15.918431,27.351348,27.585664,11.738442,25.739963
Odaiba,2826,273685.199999,4,9,5,0.000000,0.000000,18.474603,18.801397,17.339332,31.123541
Odaiba,2827,273685.300000,4,9,5,0.000000,0.000000,18.467803,18.802638,17.288772,30.752417
Odaiba,2828,273685.399999,4,9,5,0.000000,0.000000,18.327575,18.638634,17.275843,30.375224
Odaiba,2829,273685.500000,4,9,5,0.000000,0.000000,18.369097,18.643522,17.305338,30.304381
Odaiba,2830,273685.600000,5,10,5,7.955957,8.462658,24.726506,26.014182,17.207097,10.026623
Odaiba,2831,273685.699999,5,10,5,7.929558,8.417626,24.603834,25.879672,17.153813,10.088028
Odaiba,2832,273685.800000,5,11,6,7.947701,8.484166,25.271884,28.494155,21.822073,16.109998
Odaiba,2833,273685.899999,5,11,6,7.976419,8.555453,25.363015,28.673062,21.899827,16.068006
Odaiba,2834,273686.000000,5,11,6,8.008523,8.582082,25.474726,28.769381,21.763231,15.891752
Odaiba,2835,273686.100000,5,11,6,8.050513,8.649373,25.599435,28.920009,21.889119,15.814421
Odaiba,2836,273686.199999,5,11,6,7.867921,8.511051,25.630950,28.861879,21.934154,15.453092
Odaiba,2837,273686.300000,5,11,6,7.868580,8.525592,25.448232,28.654186,21.680353,15.230697
Odaiba,2838,273686.399999,5,10,5,8.131607,8.824661,25.331244,26.955295,17.687001,9.270073
Odaiba,2839,273686.500000,5,10,5,8.130823,8.823814,25.381019,27.013299,17.725912,9.358691
Odaiba,2840,273686.600000,5,10,5,7.982158,8.634507,25.403366,26.960858,17.851919,9.618135
Odaiba,2841,273686.699999,5,10,5,8.011221,8.672807,25.348492,26.850295,17.784388,9.702758
Odaiba,2842,273686.800000,5,10,5,7.824792,8.540816,25.157452,26.536336,17.324061,9.676933
Odaiba,2843,273686.899999,5,10,5,7.777663,8.455233,25.120094,26.488179,17.356475,10.050287
Odaiba,2844,273687.000000,5,10,5,13.624531,13.867040,27.619599,29.718069,13.235412,11.613841
Odaiba,2845,273687.100000,5,10,5,13.530404,13.662495,27.473484,29.595017,13.319882,11.779172
Odaiba,2846,273687.199999,5,10,5,13.273863,13.355505,27.103098,29.414310,13.584062,11.610159
Odaiba,2847,273687.300000,5,10,5,13.309194,13.380586,26.816821,29.464330,13.835297,11.434928
Odaiba,2848,273687.399999,5,9,4,13.296305,13.319528,23.835106,26.418648,28.307706,15.193432
Odaiba,2849,273687.500000,5,9,4,13.240770,13.263923,23.744616,26.185976,28.195474,14.962360
Odaiba,2850,273687.600000,5,9,4,13.268568,13.359933,23.778018,26.470554,28.250814,15.063393
Odaiba,2851,273687.699999,4,8,4,0.000000,0.000000,9.529688,9.557073,37.492691,18.807762
Odaiba,2852,273687.800000,6,11,5,10.971782,11.217677,20.730332,23.410994,35.993289,17.396502
Odaiba,2853,273687.899999,6,11,5,10.889058,11.180180,20.721933,23.469959,35.991543,17.522804
Odaiba,2854,273688.000000,5,10,5,4.577626,5.040903,11.037620,12.323317,38.766641,16.091080
Odaiba,2855,273688.100000,5,10,5,4.566373,5.001969,11.043516,12.421778,39.089473,16.388306
Odaiba,2856,273688.199999,6,10,4,6.646900,6.764463,14.724049,15.667956,35.329490,13.932945
Odaiba,2857,273688.300000,6,10,4,6.774402,6.952767,14.990645,16.017581,35.750415,14.332697
Odaiba,2858,273688.399999,4,7,3,0.000000,0.000000,5.190316,5.845959,51.228526,70.416598
Odaiba,2859,273688.500000,4,7,3,0.000000,0.000000,5.194320,5.802529,51.164159,70.640163
Odaiba,2860,273689.399999,4,7,3,0.000000,0.000000,2.489507,2.523924,39.226589,6.486416
Odaiba,2861,273689.500000,4,7,3,0.000000,0.000000,2.484936,2.523429,39.219191,6.475735
Odaiba,2862,273689.600000,6,11,5,22.437911,22.891207,21.880778,23.195658,23.057585,1.215979
Odaiba,2863,273689.699999,6,11,5,22.443355,22.978783,21.834814,23.269310,23.168159,1.133564
Odaiba,2864,273689.800000,7,12,5,26.824461,29.432366,23.875449,27.005581,21.807682,3.187634
Odaiba,2865,273689.899999,7,12,5,26.770772,29.400986,23.797379,26.968037,21.659327,3.219073
Odaiba,2866,273690.000000,7,12,5,26.864264,29.440721,23.814692,26.733594,20.782163,3.427692
Odaiba,2867,273690.100000,7,12,5,26.806051,29.278429,23.850646,26.593817,20.997680,3.460348
Odaiba,2868,273690.199999,6,11,5,23.524118,23.727366,23.175967,23.627026,24.182723,12.463464
Odaiba,2869,273690.300000,6,11,5,23.706315,23.913433,23.370217,23.820494,24.400411,12.499817
Odaiba,2870,273690.399999,6,11,5,23.701672,23.908639,23.285390,23.609691,24.557534,12.281565
Odaiba,2871,273690.500000,6,11,5,23.698994,23.906115,23.278440,23.591844,24.542756,12.362008
Odaiba,2872,273690.600000,6,11,5,23.658603,23.830110,23.242989,23.589598,24.414359,12.173292
Odaiba,2873,273690.699999,6,11,5,23.611358,23.816444,23.175250,23.473272,24.449214,12.152199
Odaiba,2874,273690.800000,6,12,6,23.716226,23.856559,31.839920,40.187756,15.720876,16.014529
Odaiba,2875,273690.899999,6,12,6,23.758905,23.900405,31.848796,40.281929,15.727462,16.058248
Odaiba,2876,273691.000000,6,13,7,23.539205,23.611430,41.094871,44.113331,9.026023,22.663005
Odaiba,2877,273691.100000,6,13,7,23.513559,23.649505,41.184207,43.748430,9.031373,22.823327
Odaiba,2878,273691.199999,6,13,7,23.444325,23.643661,41.025698,43.118872,9.278292,22.076589
Odaiba,2879,273691.300000,6,13,7,23.398740,23.626625,41.172341,42.902016,9.363291,22.243698
Odaiba,2880,273691.399999,6,13,7,23.243216,23.534137,41.157776,42.200799,9.576798,22.137547
Odaiba,2881,273691.500000,6,13,7,23.283763,23.543198,40.868729,42.372663,9.625352,21.591480
Odaiba,2882,273691.600000,6,13,7,23.298612,23.530628,40.665332,42.540851,9.616655,21.181376
Odaiba,2883,273691.699999,6,13,7,23.243047,23.441045,40.780779,42.579630,9.577124,21.291102
Odaiba,2884,273691.800000,6,13,7,23.257504,23.424276,40.682253,42.957876,9.488374,21.008791
Odaiba,2885,273691.899999,6,13,7,23.482671,23.687500,40.274862,43.372326,9.371887,20.783629
Odaiba,2886,273692.000000,6,12,6,23.890942,24.200696,32.302877,40.302201,15.892235,16.642238
Odaiba,2887,273692.100000,6,12,6,23.882174,24.191740,32.349315,40.256633,15.900369,16.504950
Odaiba,2888,273692.200000,6,12,6,23.746277,24.052031,32.050641,40.105688,15.803888,16.129623
Odaiba,2889,273692.299999,6,12,6,23.624233,23.923357,31.880034,39.966988,15.706972,16.086408
Odaiba,2890,273692.399999,6,12,6,23.504703,23.735514,32.158043,39.962583,16.012371,15.795159
Odaiba,2891,273692.500000,6,12,6,23.613097,23.846776,32.058127,40.205120,16.086781,15.929109
Odaiba,2892,273692.600000,6,12,6,23.806551,24.074271,32.279284,40.257455,16.094867,15.983154
Odaiba,2893,273692.700000,6,12,6,23.866238,24.101485,32.157474,40.427220,16.036981,16.073959
Odaiba,2894,273692.799999,7,14,7,22.950385,22.983429,40.605906,43.332537,8.178069,18.687236
Odaiba,2895,273692.899999,7,14,7,22.857308,22.862189,40.747689,43.314680,8.202639,18.659670
Odaiba,2896,273693.000000,7,14,7,22.827539,22.910352,40.073615,43.033155,8.213707,18.485087
Odaiba,2897,273693.100000,7,14,7,22.868347,22.991036,40.139299,43.088813,8.225275,18.558072
Odaiba,2898,273693.200000,7,14,7,22.620420,22.766578,40.144683,42.933602,8.211161,18.568050
Odaiba,2899,273693.299999,7,14,7,22.570188,22.758593,40.273263,42.689518,8.237998,18.717986
Odaiba,2900,273693.399999,7,14,7,22.563968,22.759157,40.868468,42.289497,8.266121,18.978524
Odaiba,2901,273693.500000,7,14,7,22.466286,22.627434,40.979675,42.220327,8.407685,18.821364
Odaiba,2902,273693.600000,7,14,7,22.627379,22.643482,41.354063,43.077305,8.415901,18.996091
Odaiba,2903,273693.700000,7,14,7,22.661450,22.719594,41.378085,43.115113,8.401947,18.976730
Odaiba,2904,273693.799999,7,14,7,22.974915,23.047850,41.364602,43.542926,8.232210,18.950690
Odaiba,2905,273693.899999,7,14,7,22.833253,22.858838,41.422881,43.115472,8.319909,18.850091
Odaiba,2906,273694.000000,7,14,7,22.845861,22.852286,41.937239,42.665883,8.419255,19.270683
Odaiba,2907,273694.100000,7,14,7,23.073080,23.279785,42.194242,42.368510,8.374777,19.341666
