tow,lat_deg,lon_deg,height_m,ecef_x,ecef_y,ecef_z,fix
187750.400,35.67441468,139.79166954,83.1877,-3961489.148928,3348705.309168,3698953.758597,0
187750.600,35.67442260,139.79164305,83.8614,-3961487.627561,3348707.163630,3698954.864631,0
187750.800,35.67443079,139.79161717,84.5720,-3961486.150980,3348708.983236,3698956.017747,0
187751.000,35.67441028,139.79156587,82.0451,-3961482.598819,3348712.061798,3698952.695207,0
187751.200,35.67424297,139.79146224,49.4388,-3961464.581233,3348709.115781,3698918.600108,0
187751.400,35.67427217,139.79143956,49.8897,-3961462.092183,3348709.700979,3698921.494847,0
187751.600,35.67411239,139.79127838,53.1794,-3961462.608589,3348729.244268,3698909.012076,0
187751.800,35.67446053,139.79145655,85.3160,-3961475.755189,3348719.236661,3698959.132049,0
187752.000,35.67447251,139.79143013,88.3640,-3961475.510230,3348722.161700,3698961.988967,0
187752.200,35.67448372,139.79140589,89.2741,-3961474.104165,3348723.846008,3698963.530651,0
187752.400,35.67449592,139.79138516,86.4285,-3961470.524178,3348723.277883,3698962.970455,0
187752.600,35.67431068,139.79128076,52.1206,-3961452.292052,3348720.241701,3698926.266917,0
187752.800,35.67433740,139.79127365,49.4278,-3961448.885769,3348718.204710,3698927.104848,0
187753.000,35.67437952,139.79127466,52.8924,-3961449.012696,3348718.192681,3698932.921643,0
187753.200,35.67455398,139.79131137,88.1806,-3961464.429304,3348726.873144,3698969.225506,0
187753.400,35.67456087,139.79128706,90.6720,-3961464.214295,3348729.572330,3698971.299066,0
187753.600,35.67439544,139.79114786,81.2815,-3961458.427079,3348741.183089,3698950.912111,0
187753.800,35.67439525,139.79111958,79.6673,-3961455.782045,3348742.299421,3698949.954197,0
187754.000,35.67439139,139.79108727,77.3893,-3961452.671300,3348743.499581,3698948.277898,0
187754.200,35.67423528,139.79097477,58.1714,-3961441.887955,3348747.721133,3698922.999048,0
187754.400,35.67427194,139.79099321,55.9900,-3961439.800868,3348743.770797,3698925.031292,0
187754.600,35.67446177,139.79106057,76.6017,-3961447.144359,3348741.992566,3698954.162141,0
187754.800,35.67452046,139.79107332,78.0456,-3961445.885162,3348739.417242,3698960.293403,0
187755.000,35.67454878,139.79106590,77.7986,-3961443.898899,3348738.616980,3698962.702563,0
187755.200,35.67457135,139.79105122,77.6177,-3961441.813022,3348738.594822,3698964.631203,0
187755.400,35.67459188,139.79103485,77.4142,-3961439.715582,3348738.762093,3698966.362961,0
187755.600,35.67461320,139.79102387,76.9928,-3961437.759118,3348738.409302,3698968.038969,0
187755.800,35.67471663,139.79107866,73.5409,-3961433.708669,3348728.490889,3698975.347906,0
187756.000,35.67471100,139.79104369,70.7109,-3961430.187415,3348729.659518,3698973.190155,0
187756.200,35.67450171,139.79089712,44.0438,-3961415.419351,3348734.551287,3698938.774395,0
187756.400,35.67449064,139.79085633,44.7998,-3961414.051451,3348738.230236,3698938.217574,0
187756.600,35.67420170,139.79055516,74.5047,-3961429.155276,3348786.701672,3698929.497508,0
187756.800,35.67441639,139.79072760,52.2260,-3961414.803631,3348754.126770,3698935.856169,0
187757.000,35.67443257,139.79071013,50.5228,-3961411.926796,3348753.765203,3698936.321125,0
187757.200,35.67444763,139.79069373,49.4139,-3961409.535921,3348753.688900,3698937.031583,0
187757.400,35.67455718,139.79076112,44.6436,-3961405.101519,3348741.951585,3698944.124036,0
187757.600,35.67457827,139.79074933,43.5790,-3961402.709657,3348741.327367,3698945.404222,0
187757.800,35.67460759,139.79074269,42.8726,-3961400.434987,3348740.191041,3698947.634607,0
187758.000,35.67462912,139.79072601,43.7903,-3961398.965308,3348740.926514,3698950.110314,0
187758.200,35.67467554,139.79071775,49.3537,-3961399.640032,3348742.476287,3698957.538587,0
187758.400,35.67469366,139.79069782,49.8475,-3961397.886319,3348743.355936,3698959.459753,0
187758.600,35.67470989,139.79067818,49.9252,-3961395.983975,3348744.076729,3698960.968642,0
187758.800,35.67460377,139.79055428,51.2737,-3961394.823416,3348757.783530,3698952.189476,0
187759.000,35.67461302,139.79052825,51.9609,-3961393.271237,3348759.556443,3698953.424742,0
187759.200,35.67462067,139.79050056,52.2848,-3961391.475305,3348761.321601,3698954.303121,0
187759.400,35.67462200,139.79046640,53.2843,-3961390.034066,3348764.151811,3698955.005176,0
187759.600,35.67463605,139.79044471,53.7153,-3961388.339111,3348765.290867,3698956.522840,0
187759.800,35.67464883,139.79041957,53.7413,-3961386.253894,3348766.508638,3698957.690563,0
187760.000,35.67466252,139.79039596,54.2829,-3961384.533978,3348767.853361,3698959.239620,0
187760.200,35.67467437,139.79037544,54.1119,-3961382.642864,3348768.686819,3698960.208579,0
187760.400,35.67469083,139.79035484,54.8477,-3961381.081769,3348769.809965,3698962.121014,0
187760.600,35.67470225,139.79032951,55.5269,-3961379.458548,3348771.440572,3698963.546096,0
187760.800,35.67470832,139.79030061,56.3584,-3961377.984995,3348773.621128,3698964.578366,0
187761.000,35.67471420,139.79026955,57.1926,-3961376.396732,3348775.959665,3698965.595400,0
187761.200,35.67472638,139.79024383,58.2383,-3961374.940281,3348777.777721,3698967.303031,0
187761.400,35.67473261,139.79021234,60.7634,-3961374.358929,3348781.019058,3698969.336499,0
187761.600,35.67457856,139.79004098,77.7292,-3961382.480726,3348808.199406,3698965.345881,0
187761.800,35.67458292,139.79000799,79.8149,-3961381.630560,3348811.392143,3698966.955554,0
187762.000,35.67460573,139.78999291,80.0396,-3961379.761345,3348811.599893,3698969.142561,0
187762.200,35.67463113,139.78998009,79.5664,-3961377.463583,3348811.177347,3698971.155332,0
187762.400,35.67467160,139.78997992,77.9874,-3961374.474082,3348808.670376,3698973.882471,0
187762.600,35.67495884,139.79018183,66.5405,-3961364.979660,3348776.707638,3698993.096945,0
187762.800,35.67499659,139.79017685,66.3267,-3961362.690434,3348775.363296,3698996.374556,0
187763.000,35.67502344,139.79017223,64.6818,-3961360.073605,3348773.698225,3698997.835031,0
187763.200,35.67503435,139.79014836,64.9670,-3961358.316259,3348775.042602,3698998.984481,0
187763.400,35.67476785,139.78987969,78.6431,-3961364.266325,3348811.923105,3698982.940350,0
187763.600,35.67504096,139.79008191,66.2269,-3961354.887563,3348780.021198,3699000.315119,0
187763.800,35.67501080,139.79001932,68.0468,-3961353.848493,3348786.562847,3698998.658326,0
187764.000,35.67504246,139.79000814,68.1901,-3961351.719301,3348786.088944,3699001.595217,0
187764.200,35.67506357,139.78998716,67.8195,-3961349.220420,3348786.462925,3699003.281551,0
187764.400,35.67522797,139.79010080,49.0937,-3961336.121012,3348761.917479,3699007.179413,0
187764.600,35.67524112,139.79007395,48.7784,-3961333.706574,3348763.059324,3699008.180332,0
187764.800,35.67526249,139.79005700,48.4369,-3961331.447738,3348763.159717,3699009.907270,0
187765.000,35.67528455,139.79003918,48.3609,-3961329.269348,3348763.430391,3699011.850843,0
187765.200,35.67530772,139.79002132,47.8932,-3961326.790121,3348763.452102,3699013.666716,0
187765.400,35.67535672,139.79002491,46.5422,-3961323.740831,3348760.448163,3699017.295058,0
187765.600,35.67541646,139.79004199,42.5795,-3961319.328461,3348754.693335,3699020.368861,0
187765.800,35.67548288,139.79011456,37.4527,-3961317.107159,3348744.212574,3699023.365530,0
187766.000,35.67550640,139.79009880,37.0501,-3961314.774243,3348744.108487,3699025.250522,0
187766.200,35.67552046,139.79007523,36.6775,-3961312.470889,3348744.955531,3699026.300103,0
187766.400,35.67552678,139.79004134,37.3491,-3961310.593865,3348747.386874,3699027.261931,0
187766.600,35.67553337,139.79000947,37.7359,-3961308.645824,3348749.517733,3699028.081290,0
187766.800,35.67555994,139.78999592,36.8629,-3961305.999203,3348748.886563,3699029.967233,0
187767.000,35.67558053,139.78997459,37.3693,-3961304.048850,3348749.766959,3699032.118467,0
187767.200,35.67561556,139.78996939,36.6578,-3961301.572945,3348748.289738,3699034.860555,0
187767.400,35.67561109,139.78992247,41.5096,-3961302.061056,3348754.265015,3699037.287366,0
187767.600,35.67574066,139.78994088,65.3512,-3961311.524766,3348760.083120,3699062.869650,0
187767.800,35.67575358,139.78991289,68.0543,-3961310.927331,3348762.895792,3699065.610855,0
187768.000,35.67579632,139.78991876,65.9722,-3961307.866531,3348759.612644,3699068.248849,0
187768.200,35.67560375,139.78964229,92.0500,-3961317.401157,3348800.448163,3699066.100924,0
187768.400,35.67545199,139.78955181,62.7081,-3961301.410147,3348797.655262,3699035.310055,0
187768.600,35.67547220,139.78952841,62.0970,-3961298.664748,3348798.108579,3699036.774949,0
187768.800,35.67549580,139.78951026,65.0630,-3961298.277477,3348799.932797,3699040.632250,0
187769.000,35.67566544,139.78954986,94.3878,-3961310.401185,3348805.487645,3699073.023814,0
187769.200,35.67568800,139.78953158,95.6850,-3961309.022689,3348806.488806,3699075.814079,0
187769.400,35.67582613,139.78961973,80.5107,-3961297.935398,3348786.665983,3699079.414302,0
187769.600,35.67584945,139.78960398,78.9795,-3961294.911977,3348785.978005,3699080.623570,0
187769.800,35.67585430,139.78956530,79.6423,-3961292.822777,3348788.797156,3699081.447241,0
187770.000,35.67586648,139.78953571,80.8028,-3961291.211443,3348790.942629,3699083.221854,0
187770.200,35.67587868,139.78950725,81.4151,-3961289.325385,3348792.721295,3699084.678559,0
187770.400,35.67589927,139.78948858,81.5853,-3961287.322255,3348793.241348,3699086.633508,0
187770.600,35.67592153,139.78947217,81.0637,-3961284.939317,3348793.172710,3699088.335602,0
187770.800,35.67592392,139.78943624,79.3833,-3961281.679200,3348794.675672,3699087.570473,0
187771.000,35.67578420,139.78934571,55.7888,-3961268.655173,3348794.397269,3699061.217628,0
187771.200,35.67580292,139.78925345,97.5004,-3961288.213827,3348821.869696,3699087.230444,0
187771.400,35.67583342,139.78923943,102.6578,-3961289.086445,3348824.269501,3699092.987577,0
187771.600,35.67587370,139.78922948,104.4990,-3961287.656529,3348824.240282,3699097.691793,0
187771.800,35.67592305,139.78922320,104.5720,-3961284.896244,3348822.650826,3699102.182513,0
187772.000,35.67594089,139.78921279,103.1274,-3961282.510265,3348821.867772,3699102.947634,0
187772.200,35.67601922,139.78925183,94.0745,-3961275.305275,3348811.148610,3699104.727989,0
187772.400,35.67596378,139.78916829,103.0624,-3961278.737249,3348823.954192,3699104.973383,0
187772.600,35.67597929,139.78914828,102.6532,-3961276.547495,3348824.475244,3699106.132338,0
187772.800,35.67605060,139.78917928,93.6640,-3961269.259246,3348814.638151,3699107.317283,0
187773.000,35.67606318,139.78915821,92.5106,-3961266.690232,3348814.964569,3699107.778709,0
187773.200,35.67606720,139.78912746,92.9351,-3961264.958207,3348817.145272,3699108.387985,0
187773.400,35.67607324,139.78910142,93.4911,-3961263.482202,3348818.984848,3699109.257236,0
187773.600,35.67608501,139.78908063,93.5914,-3961261.747961,3348819.983553,3699110.375882,0
187773.800,35.67609666,139.78905926,93.6636,-3961259.967999,3348821.011892,3699111.468301,0
187774.000,35.67610530,139.78903951,89.9076,-3961256.056581,3348820.046681,3699110.056467,0
187774.200,35.67591184,139.78894201,46.2046,-3961232.806699,3348811.949313,3699067.132554,0
187774.400,35.67591090,139.78891586,41.5616,-3961228.444328,3348811.361600,3699064.339958,0
187774.600,35.67591263,139.78887805,42.8189,-3961226.929236,3348814.562638,3699065.228985,0
187774.800,35.67591889,139.78884796,45.5472,-3961226.553744,3348817.812408,3699067.384097,0
187775.000,35.67590721,139.78881155,44.2534,-3961224.200297,3348820.139102,3699065.576741,0
187775.200,35.67591199,139.78878366,46.3332,-3961223.623579,3348822.958629,3699067.221024,0
187775.400,35.67595181,139.78876944,54.7088,-3961226.021171,3348826.670683,3699075.693939,0
187775.600,35.67596264,139.78874922,55.9778,-3961225.091228,3348828.281801,3699077.410249,0
187775.800,35.67598360,139.78873774,55.0673,-3961222.819398,3348827.721804,3699078.769189,0
187776.000,35.67600293,139.78871943,54.2060,-3961220.260056,3348827.729008,3699080.008333,0
187776.200,35.67601550,139.78870043,53.9295,-3961218.356703,3348828.372194,3699080.980425,0
187776.400,35.67606210,139.78877983,51.3154,-3961219.072705,3348819.565569,3699083.655855,0
187776.600,35.67603774,139.78867305,54.5383,-3961216.035385,3348829.655388,3699083.339518,0
187776.800,35.67608225,139.78873785,51.8674,-3961215.965518,3348821.915291,3699085.794389,0
187777.000,35.67609344,139.78871807,51.8966,-3961214.274678,3348822.830602,3699086.819976,0
187777.200,35.67609777,139.78869885,50.0640,-3961211.801187,3348823.017462,3699086.140631,0
187777.400,35.67618301,139.78876645,38.1778,-3961204.166269,3348808.549178,3699086.891544,0
187777.600,35.67617756,139.78873697,36.1484,-3961201.453353,3348809.750912,3699085.216785,0
187777.800,35.67616451,139.78870691,32.8350,-3961198.286158,3348810.636257,3699082.108131,0
187778.000,35.67616399,139.78868172,31.6768,-3961196.120519,3348811.792512,3699081.386150,0
187778.200,35.67616680,139.78865834,31.4088,-3961194.449356,3348813.150991,3699081.482606,0
187778.400,35.67617212,139.78863776,31.3291,-3961192.934084,3348814.309379,3699081.916037,0
187778.600,35.67618209,139.78862085,31.3706,-3961191.478558,3348815.083789,3699082.839024,0
187778.800,35.67613040,139.78853579,39.9570,-3961194.387962,3348827.626915,3699083.187691,0
187779.000,35.67613763,139.78851711,40.1313,-3961193.047068,3348828.707749,3699083.940969,0
187779.200,35.67614656,139.78849978,39.7734,-3961191.370851,3348829.345114,3699084.537018,0
187779.400,35.67615627,139.78848335,39.1818,-3961189.563800,3348829.765421,3699085.066884,0
187779.600,35.67622387,139.78853271,30.4916,-3961183.717137,3348818.971466,3699086.091596,0
187779.800,35.67623224,139.78851418,29.7342,-3961181.750721,3348819.505688,3699086.404138,0
187780.000,35.67623932,139.78849247,29.2702,-3961179.844432,3348820.466756,3699086.771889,0
187780.200,35.67624679,139.78847186,29.2185,-3961178.238180,3348821.552376,3699087.415522,0
187780.400,35.67625538,139.78845476,31.2168,-3961178.054137,3348823.424293,3699089.354497,0
187780.600,35.67641833,139.78849147,65.5454,-3961193.443192,3348832.081976,3699124.061900,0
187780.800,35.67623902,139.78832319,35.9266,-3961174.094172,3348835.674041,3699090.626740,0
187781.000,35.67624646,139.78830114,35.9233,-3961172.435688,3348836.885924,3699091.295386,0
187781.200,35.67624890,139.78828615,38.2934,-3961172.909478,3348839.063158,3699092.897436,0
187781.400,35.67625412,139.78827613,41.5243,-3961174.070053,3348841.232241,3699095.252327,0
187781.600,35.67625583,139.78825696,40.8327,-3961172.436182,3348842.123378,3699095.003074,0
187781.800,35.67623314,139.78822484,38.3021,-3961170.109523,3348843.964925,3699091.482734,0
187782.000,35.67623344,139.78820969,36.4542,-3961168.063363,3348844.030470,3699090.431754,0
187782.200,35.67623107,139.78819092,35.5596,-3961166.528333,3348844.957872,3699089.696604,0
187782.400,35.67623042,139.78818128,36.9116,-3961166.835778,3348846.360140,3699090.426824,0
187782.600,35.67622257,139.78816183,38.5692,-3961167.114951,3348848.902829,3699090.685478,0
187782.800,35.67623358,139.78815048,37.5030,-3961165.245970,3348848.668216,3699091.056235,0
187783.000,35.67623638,139.78813969,38.0355,-3961164.807837,3348849.576346,3699091.618733,0
187783.200,35.67624629,139.78814768,37.5526,-3961164.485465,3348848.356918,3699092.230167,0
187783.400,35.67625775,139.78814525,36.2207,-3961162.950827,3348847.347254,3699092.486764,0
187783.600,35.67626654,139.78813013,36.1283,-3961161.575471,3348847.977428,3699093.224647,0
187783.800,35.67625792,139.78810484,36.0941,-3961160.501715,3348850.068085,3699092.428038,0
187784.000,35.67626342,139.78809942,35.9671,-3961159.834857,3348850.146088,3699092.849439,0
187784.200,35.67626188,139.78807740,36.5849,-3961159.006704,3348852.056947,3699093.071313,0
187784.400,35.67627483,139.78806801,35.8454,-3961157.359113,3348851.777082,3699093.807452,0
187784.600,35.67627982,139.78805616,35.3892,-3961156.137298,3348852.148601,3699093.990719,0
187784.800,35.67628137,139.78804514,34.9156,-3961155.122759,3348852.597334,3699093.854371,0
187785.000,35.67628780,139.78802564,34.7199,-3961153.543631,3348853.574505,3699094.319789,0
187785.200,35.67629093,139.78801264,34.2756,-3961152.353523,3348854.109338,3699094.342807,0
187785.400,35.67629337,139.78800160,34.0192,-3961151.429113,3348854.636058,3699094.412894,0
187785.600,35.67629657,139.78798682,33.9501,-3961150.363913,3348855.488021,3699094.661183,0
187785.800,35.67630248,139.78797031,34.3276,-3961149.341185,3348856.580634,3699095.413855,0
187786.000,35.67630238,139.78795075,34.1622,-3961148.100055,3348857.849948,3699095.308869,0
187786.200,35.67630987,139.78794412,33.4892,-3961146.924634,3348857.642860,3699095.591386,0
187786.400,35.67632394,139.78794215,31.6523,-3961144.974949,3348856.228116,3699095.787880,0
187786.600,35.67632363,139.78793134,32.9583,-3961145.168941,3348857.672834,3699096.521721,0
187786.800,35.67632753,139.78791609,32.2994,-3961143.676308,3348858.218695,3699096.488661,0
187787.000,35.67632883,139.78789903,32.0347,-3961142.450171,3348859.205069,3699096.452091,0
187787.200,35.67633630,139.78789322,31.4688,-3961141.390510,3348858.997846,3699096.795147,0
187787.400,35.67633783,139.78787176,31.5487,-3961140.110236,3348860.459326,3699096.979810,0
